Date,DEQ,DEQ_Inv,Bench,SPX,SPXT,BE500,BE500T
15.05.2015,-0.01199,0.908497223,-0.004013733,0.000768,0.000884,-0.00503,-0.00499
18.05.2015,0,0.906947624,0.007038486,0.003043,0.0031,0.004025,0.004878
19.05.2015,0,0.908057634,0.018708843,-0.00064,-0.00044,0.016378,0.016432
20.05.2015,0,0.908047597,0.002828395,-0.00093,-0.00082,0.005291,0.005651
21.05.2015,0,0.940598868,0.002734243,0.002335,0.002475,0.003669,0.004183
22.05.2015,0.030406,0.940609767,0.00303057,-0.00224,-0.00223,-0.00102,-0.00054
25.05.2015,0,0.967288023,0.001842548,0,0,-0.00091,-0.00089
26.05.2015,0,0.973330189,-0.006079423,-0.01034,-0.01032,-0.0081,-0.0079
27.05.2015,0,0.943429113,0.012041216,0.009121,0.009287,0.011725,0.011757
28.05.2015,0,0.95115738,-0.004484837,-0.00127,-0.0011,-0.00417,-0.00361
29.05.2015,-0.01319,0.976208042,-0.013975169,-0.00634,-0.00631,-0.01808,-0.01808
01.06.2015,0,0.950265219,0.004944286,0.002057,0.002157,0.000333,0.000453
02.06.2015,0,0.898223908,-0.016142447,-0.00101,-0.00096,-0.00941,-0.00927
03.06.2015,0,0.897645323,-0.005710619,0.002117,0.002303,-0.00101,-0.00095
04.06.2015,0,0.897695772,-0.009043708,-0.00866,-0.00864,-0.00833,-0.00806
05.06.2015,-0.02524,0.896640495,0.002463986,-0.00144,-0.0014,-0.00898,-0.00898
08.06.2015,0,0.896164714,-0.011982055,-0.0065,-0.00633,-0.01059,-0.01031
09.06.2015,0,0.895877852,-0.003580665,0.000418,0.000443,-0.00335,-0.00335
10.06.2015,0,0.897224976,0.01236756,0.01197,0.012037,0.017286,0.017381
11.06.2015,0,0.897854596,0.007202948,0.001737,0.002029,0.005671,0.00608
12.06.2015,0,0.89688912,-0.00959734,-0.00702,-0.00696,-0.00863,-0.0086
15.06.2015,0,0.895303706,-0.009867305,-0.00463,-0.00461,-0.01614,-0.0161
16.06.2015,-0.01132,0.998898951,0.006803969,0.005674,0.005687,0.005626,0.005626
17.06.2015,0,0.903901747,-0.001001393,0.001978,0.001998,-0.00478,-0.00471
18.06.2015,-0.00422,0.903901747,-0.001764089,0.009854,0.009984,0.001158,0.001323
19.06.2015,0.002185,0.948045503,0.002225376,-0.00532,-0.00532,0.003542,0.003542
22.06.2015,0.00925,0.954040633,0.011356057,0.006076,0.006076,0.022797,0.022977
23.06.2015,0,0.954040633,0.015552581,0.000636,0.000718,0.011615,0.011615
24.06.2015,0.00882,0.954040633,-0.005507702,-0.00738,-0.00735,-0.0045,-0.0045
25.06.2015,-0.00555,0.953582136,-0.002894489,-0.00298,-0.00294,-0.00187,-0.0016
26.06.2015,0.00139,0.953347367,0.00293701,-0.00039,-0.00021,0.001008,0.001008
29.06.2015,-0.02289,0.956907701,-0.024757463,-0.02109,-0.02099,-0.02759,-0.02759
30.06.2015,-0.00842,0.962689331,-0.00470431,0.002655,0.002716,-0.01306,-0.01297
01.07.2015,0.008844,0.959088687,0.01230666,0.006912,0.007154,0.015279,0.015349
02.07.2015,-0.00099,0.959104306,-0.0017227,-0.00031,-0.00031,-0.00338,-0.00316
03.07.2015,-0.00256,0.959035935,-0.00234789,0,0,-0.00632,-0.00621
06.07.2015,-0.00873,0.958735378,-0.006901076,-0.00387,-0.00384,-0.01128,-0.01123
07.07.2015,0.000144,0.958308888,0.001425347,0.006063,0.006071,-0.01616,-0.01614
08.07.2015,-0.01608,0.958021702,-0.013641879,-0.01679,-0.0165,0.000477,0.000482
09.07.2015,0.01068,0.958449547,0.012934689,0.00226,0.002267,0.022077,0.022132
10.07.2015,0.007416,0.959241949,0.010439387,0.012263,0.012263,0.020193,0.020192
13.07.2015,0.021502,0.959675853,0.02279048,0.011005,0.011095,0.01871,0.01871
14.07.2015,0,0.959675853,0.005148387,0.004443,0.004448,0.005181,0.005181
15.07.2015,0.00574,0.959717771,0.00353251,-0.00074,-0.00072,0.004636,0.004636
16.07.2015,0.013382,0.960134466,0.012968037,0.007983,0.00801,0.013563,0.013636
17.07.2015,-0.00069,0.960166811,0.003238007,0.001106,0.001106,7.30E-05,7.37E-05
20.07.2015,-0.00097,0.96027641,0.001554884,0.000771,0.000795,0.003535,0.003535
21.07.2015,-0.00748,0.960034559,-0.010642545,-0.00427,-0.00423,-0.01086,-0.01086
22.07.2015,-0.00697,0.959846136,-0.00211354,-0.00239,-0.00229,-0.00583,-0.00583
23.07.2015,-0.01183,0.955883802,-0.009468566,-0.00569,-0.00563,-0.00489,-0.00478
24.07.2015,-0.01369,0.955849534,-0.009239012,-0.01076,-0.01076,-0.0093,-0.00929
27.07.2015,-0.01921,0.954723574,-0.02013306,-0.00579,-0.00579,-0.02277,-0.02277
28.07.2015,0.013523,0.955465343,0.01425824,0.01231,0.012316,0.011259,0.011259
29.07.2015,0.00963,0.951723544,0.009480997,0.007292,0.007417,0.009969,0.009969
30.07.2015,0.010388,0.952431841,0.007586628,2.85E-05,0.000109,0.004274,0.004296
31.07.2015,-0.00596,0.952017633,-0.00665067,-0.00227,-0.00226,0.000785,0.0008
03.08.2015,0.001352,0.952398801,0.006002795,-0.00276,-0.00276,0.007449,0.007542
04.08.2015,0.001279,0.952534043,-0.001614298,-0.00225,-0.00223,-0.00137,-0.00137
05.08.2015,0.015013,0.953115314,0.012680821,0.00311,0.00349,0.012408,0.012438
06.08.2015,-0.00878,0.952483606,-0.009569118,-0.00778,-0.0075,-0.00744,-0.00695
07.08.2015,-0.00552,0.951938084,-0.007148253,-0.00288,-0.00284,-0.00988,-0.00988
10.08.2015,0.010448,0.956137623,0.008052384,0.012727,0.012749,0.007255,0.00728
11.08.2015,-0.02122,0.955148676,-0.015645918,-0.0096,-0.00942,-0.01611,-0.01611
12.08.2015,-0.01773,0.953536371,-0.019297066,0.00095,0.001183,-0.02653,-0.02652
13.08.2015,0.005316,0.953259069,0.00777454,-0.00128,-0.00112,0.009472,0.011077
14.08.2015,0.002177,0.954087747,0.002089463,0.003904,0.003907,-0.00065,-0.00063
17.08.2015,0.003617,0.954331022,0.005766844,0.005198,0.005388,0.003063,0.003063
18.08.2015,-0.00108,0.9593747,0.001771444,-0.00263,-0.00244,0.002215,0.002215
19.08.2015,-0.01809,0.9772951,-0.013971911,-0.00829,-0.00822,-0.0179,-0.0179
20.08.2015,-0.02618,0.976559221,-0.028000014,-0.02133,-0.02132,-0.02008,-0.01982
21.08.2015,-0.03608,0.975346171,-0.03693911,-0.03237,-0.0322,-0.03422,-0.03419
24.08.2015,-0.05391,0.973773841,-0.05893286,-0.04021,-0.04019,-0.05391,-0.05391
25.08.2015,0.018513,0.974349171,0.020621569,-0.01361,-0.0136,0.040077,0.040077
26.08.2015,0.007761,0.973930073,0.010346122,0.038291,0.03837,-0.01842,-0.01842
27.08.2015,0.039013,0.975145276,0.037748953,0.024007,0.024109,0.034583,0.034676
28.08.2015,0.004251,0.975245174,0.001697533,0.000609,0.000733,0.004815,0.004815
31.08.2015,-0.00131,0.975221748,-0.004524208,-0.00843,-0.00831,-0.00265,-0.00265
01.09.2015,-0.03034,0.974468655,-0.030933966,-0.03002,-0.02997,-0.02777,-0.02776
02.09.2015,0.008561,0.974704807,0.01172587,0.018128,0.018296,0.00264,0.002641
03.09.2015,0.018688,0.975272508,0.018328388,0.001164,0.00122,0.02325,0.023316
04.09.2015,-0.02288,0.974831099,-0.021305504,-0.01545,-0.01537,-0.0248,-0.0248
07.09.2015,-7.90E-05,0.97488015,0.000249456,0,0,0.004517,0.004517
08.09.2015,0.017989,0.975216748,0.017469024,0.024774,0.024891,0.011823,0.011838
09.09.2015,0.000856,0.975304152,0.000411996,-0.014,-0.01391,0.012704,0.012704
10.09.2015,-0.00601,0.974272058,-0.005495294,0.005264,0.005348,-0.0127,-0.01261
11.09.2015,-0.00762,0.973941118,-0.005605548,0.004477,0.004787,-0.01053,-0.01052
14.09.2015,-0.00498,0.973941118,-0.005180089,-0.0041,-0.00404,-0.00455,-0.00455
15.09.2015,0.012052,0.976997482,0.010823661,0.01275,0.012763,0.007674,0.007688
16.09.2015,0.013454,0.977729126,0.010970791,0.008668,0.008705,0.014437,0.014437
17.09.2015,-0.00737,0.977608771,-0.00266789,-0.00256,-0.0024,-0.00205,-0.00203
18.09.2015,-0.02243,0.9770596,-0.020078276,-0.0163,-0.01629,-0.01768,-0.01745
21.09.2015,0.009032,0.977669194,0.015024296,0.004555,0.004567,0.009892,0.010043
22.09.2015,-0.0229,0.977346319,-0.019024119,-0.01239,-0.01237,-0.0313,-0.03128
23.09.2015,-0.00502,0.977336467,-0.000990458,-0.00205,-0.002,4.27E-05,4.26E-05
24.09.2015,-0.02048,0.976723856,-0.018832256,-0.00337,-0.00337,-0.02035,-0.02031
25.09.2015,0.014709,0.977300969,0.019231669,-0.00047,-0.00046,0.026726,0.026726
28.09.2015,-0.02386,0.976680827,-0.025039918,-0.026,-0.0257,-0.02108,-0.02087
29.09.2015,0.001836,0.976798629,-0.003413249,0.001232,0.001291,-0.00634,-0.00634
30.09.2015,0.027796,0.977545983,0.024277934,0.018896,0.018957,0.02394,0.02394
01.10.2015,-0.00684,0.977247745,-0.00295398,0.001972,0.002041,-0.00337,-0.00326
02.10.2015,0.009832,0.977412982,0.006480216,0.014214,0.014312,0.005364,0.005375
05.10.2015,0.030029,0.978265701,0.02672261,0.018125,0.018175,0.02929,0.029368
06.10.2015,0.005166,0.983097009,-0.001088171,-0.00359,-0.00359,0.005387,0.005387
07.10.2015,0.012027,0.981345579,0.005958157,0.008004,0.00839,0.000246,0.000246
08.10.2015,0.007071,0.981292268,0.00350542,0.00878,0.008782,0.002784,0.002951
09.10.2015,-0.00184,0.958695529,-0.001781893,0.000725,0.000755,0.002328,0.002328
12.10.2015,-0.004,0.965234964,-0.001539234,0.001275,0.001275,-0.00241,-0.00241
13.10.2015,-0.01217,0.969805178,-0.007814696,-0.00685,-0.00675,-0.00924,-0.00913
14.10.2015,-0.00516,0.969367016,-0.008882679,-0.00473,-0.00467,-0.00771,-0.00771
15.10.2015,0.008818,0.969292529,0.016842545,0.014744,0.014797,0.014001,0.014009
16.10.2015,0.000932,0.953559848,0.005757524,0.00456,0.00456,0.007111,0.007111
19.10.2015,0.001551,0.975450806,0.004669575,0.00027,0.000285,0.002359,0.002359
20.10.2015,-0.00279,0.975795764,-0.004166109,-0.00142,-0.00139,-0.00395,-0.00385
21.10.2015,0.000932,0.975870965,-0.003411795,-0.00584,-0.00571,0.000775,0.000775
22.10.2015,0.030661,0.976207016,0.027291231,0.016491,0.016517,0.019774,0.020206
23.10.2015,0.024031,0.978571528,0.021180798,0.01097,0.010974,0.016722,0.016722
26.10.2015,-0.00612,0.978575696,-0.003707024,-0.00191,-0.00191,-0.00386,-0.00385
27.10.2015,-0.00593,0.978571699,-0.006601168,-0.00256,-0.00256,-0.00987,-0.00987
28.10.2015,0.011982,0.978867509,0.010759188,0.01177,0.011865,0.009989,0.010043
29.10.2015,0.003303,0.978820892,0.004536971,-0.00045,-0.00033,0.000276,0.000424
30.10.2015,-0.00191,0.978595597,-0.006271122,-0.00482,-0.00482,0.000276,0.000276
02.11.2015,0.01008,0.978980547,0.00774479,0.011804,0.011806,0.002559,0.002591
03.11.2015,0.011202,0.980926262,0.007298874,0.002724,0.002741,0.004198,0.004283
04.11.2015,0.004875,0.980452368,0.005356684,-0.00355,-0.0032,0.004571,0.004571
05.11.2015,-0.00783,0.98040825,-0.002619452,-0.00113,-0.00092,-0.00387,-0.0036
06.11.2015,0.007755,0.98086742,0.007287219,-0.00035,-0.00023,0.003983,0.003983
09.11.2015,-0.01093,0.986056206,-0.010475596,-0.00987,-0.00966,-0.0105,-0.0105
10.11.2015,0.000723,0.959646719,0.004040751,0.00151,0.001769,0.001535,0.001575
11.11.2015,0,0.959646719,-0.000155045,-0.00323,-0.00323,0.006272,0.006272
12.11.2015,-0.02118,0.958429036,-0.015796461,-0.01409,-0.0139,-0.01635,-0.01576
13.11.2015,-0.00414,0.96112828,-0.008685583,-0.01127,-0.01126,-0.00754,-0.00751
16.11.2015,0.009882,0.971610874,0.009671501,0.014793,0.014968,0.002678,0.002728
17.11.2015,0.015438,0.942235627,0.014886662,-0.00134,-0.00113,0.025225,0.025225
18.11.2015,0.006051,0.9425961,0.007528906,0.016033,0.016112,-0.00183,-0.0016
19.11.2015,-0.00173,0.942293221,-0.002232542,-0.00112,-0.00108,0.003697,0.00403
20.11.2015,0.006955,0.942598138,0.005868828,0.003803,0.003958,0.002173,0.002196
23.11.2015,-0.00107,0.942694015,-0.000116735,-0.00124,-0.0012,-0.00283,-0.00275
24.11.2015,-0.00351,0.942722323,-0.006660384,0.001221,0.001249,-0.0137,-0.0137
25.11.2015,0.008861,0.943110557,0.008801064,-0.00013,-2.50E-05,0.014321,0.014321
26.11.2015,0.002629,0.943254432,0.003785298,0,0,0.009435,0.009583
27.11.2015,-0.0027,0.94298117,0.000698417,0.000593,0.000815,-0.00239,-0.00238
30.11.2015,0.00348,0.943292815,0.001321904,-0.00465,-0.0046,0.004465,0.004465
01.12.2015,-0.00128,0.943241116,0.001731481,0.010624,0.010701,-0.00342,-0.00337
02.12.2015,-0.00441,0.942927282,-0.003659097,-0.01106,-0.01082,0.000501,0.000501
03.12.2015,-0.0369,0.941493999,-0.036128093,-0.01448,-0.01444,-0.03221,-0.03216
04.12.2015,0.005534,0.941870909,0.006163673,0.020318,0.020325,-0.00311,-0.00311
07.12.2015,-0.00074,0.941920012,0.000765233,-0.00701,-0.00694,0.004896,0.004978
08.12.2015,-0.01461,0.941669515,-0.013256594,-0.00651,-0.00642,-0.01779,-0.01777
09.12.2015,-0.00712,0.941240164,-0.010128713,-0.00777,-0.0077,-0.006,-0.00599
10.12.2015,0.00203,0.941413027,0.001143939,0.002249,0.002359,-0.00142,-0.00135
11.12.2015,-0.02033,0.940220187,-0.02272176,-0.01961,-0.01945,-0.02007,-0.02006
14.12.2015,-0.01017,0.940013588,-0.008008731,0.004744,0.004813,-0.01824,-0.01823
15.12.2015,0.023718,0.904092968,0.024161188,0.010563,0.010571,0.028243,0.028251
16.12.2015,0.007307,0.926188091,0.00785499,0.014411,0.014475,0.003162,0.003162
17.12.2015,0.00075,0.925970053,0.00312065,-0.01515,-0.015,0.012307,0.012372
18.12.2015,-0.01162,0.925192618,-0.014264344,-0.01796,-0.01796,-0.01055,-0.01046
21.12.2015,-0.00403,0.92542295,-0.004874266,0.007748,0.007866,-0.01231,-0.012
22.12.2015,0.00547,0.926213599,0.001594761,0.008778,0.008882,-0.00062,-0.00062
23.12.2015,0.023809,0.927484217,0.022955936,0.012342,0.012364,0.026434,0.026434
24.12.2015,0,0.927484217,-0.004204342,-0.0016,-0.0016,-0.00032,-0.00023
25.12.2015,0,0.927484217,-0.000409291,0,0,0,0
28.12.2015,-0.01206,0.927093965,-0.003565771,-0.00218,-0.00218,0,0
29.12.2015,0.015235,0.927966487,0.015149754,0.010574,0.010757,0.008968,0.008968
30.12.2015,-0.00621,0.927553882,-0.006446109,-0.00724,-0.00714,-0.00486,-0.00486
31.12.2015,-0.00461,0.927171621,-0.005420917,-0.00946,-0.00945,-0.00536,-0.00534
01.01.2016,0,0.927171621,-0.002508538,0,0,0,0
04.01.2016,-0.01427,0.926067282,-0.014825424,-0.01542,-0.01519,-0.02486,-0.02483
05.01.2016,0.003623,0.926074522,0.008349309,0.00201,0.00201,0.005747,0.005747
06.01.2016,-0.01764,0.9250389,-0.014184895,-0.0132,-0.01284,-0.01232,-0.01231
07.01.2016,-0.02579,0.922836585,-0.026688474,-0.02399,-0.02396,-0.02241,-0.02236
08.01.2016,-0.01746,0.924958641,-0.016277234,-0.0109,-0.01089,-0.01484,-0.01482
11.01.2016,-0.0016,0.924723783,0.001098703,0.000853,0.000853,-0.00369,-0.00363
12.01.2016,0.009341,0.925535555,0.009701019,0.007773,0.007778,0.00965,0.00983
13.01.2016,-0.0103,0.939869175,-0.011654934,-0.02528,-0.02517,0.004683,0.004683
14.01.2016,0.005125,0.9402583,0.001504074,0.016558,0.016576,-0.01594,-0.01592
15.01.2016,-0.02901,0.939555457,-0.030287392,-0.02184,-0.02179,-0.02822,-0.02821
18.01.2016,0.001643,0.939515472,0.001871666,0,0,-0.00332,-0.00332
19.01.2016,0.000657,0.941722259,0.005293533,0.000532,0.000534,0.013483,0.013498
20.01.2016,-0.01855,0.938722161,-0.021684132,-0.01176,-0.01161,-0.03373,-0.03372
21.01.2016,0.017153,0.939538242,0.015708676,0.005182,0.005214,0.02079,0.02093
22.01.2016,0.020975,0.94062205,0.024521918,0.020081,0.020081,0.028258,0.028258
25.01.2016,-0.01508,0.939973943,-0.011268699,-0.01576,-0.01575,-0.00561,-0.00561
26.01.2016,0.016042,0.941013674,0.01057566,0.014045,0.014046,0.008745,0.008745
27.01.2016,-0.0033,0.940702649,-0.004805118,-0.01092,-0.01086,0.002956,0.003359
28.01.2016,-0.00858,0.940390702,-0.008410334,0.005513,0.005602,-0.01774,-0.0177
29.01.2016,0.026961,0.941767007,0.028579597,0.024459,0.024477,0.022067,0.022067
01.02.2016,-0.00325,0.941817483,-0.004250647,-0.00044,-0.00041,-0.00151,-0.00121
02.02.2016,-0.01981,0.959349896,-0.020164211,-0.01892,-0.01889,-0.02082,-0.02082
03.02.2016,-0.0043,0.959339196,-0.011841581,0.00498,0.005321,-0.01649,-0.01649
04.02.2016,0.001464,0.988740801,-0.005600517,0.001526,0.001728,-0.00297,-0.00281
05.02.2016,-0.0084,0.988388477,-0.012660469,-0.01865,-0.0186,-0.00828,-0.00828
08.02.2016,-0.02329,0.988422737,-0.025486985,-0.01426,-0.01416,-0.0366,-0.03656
09.02.2016,-0.01581,0.988870083,-0.015176522,-0.00066,-0.00046,-0.01501,-0.01501
10.02.2016,0.009835,0.988411455,0.014204693,-0.00019,0.000152,0.01736,0.017402
11.02.2016,-0.03128,0.988548045,-0.031107336,-0.01238,-0.01219,-0.03624,-0.03601
12.02.2016,0.028659,0.988453551,0.027758428,0.01933,0.019438,0.027412,0.027412
15.02.2016,0.018936,0.97344631,0.019318339,0,0,0.028941,0.028941
16.02.2016,0.008924,0.973432946,0.006332609,0.016382,0.016709,-0.00392,-0.00392
17.02.2016,0.023576,0.960222129,0.021627103,0.016346,0.016445,0.025714,0.025804
18.02.2016,0.003369,0.960201941,-0.000377686,-0.00468,-0.00462,-0.00027,0.000542
19.02.2016,-0.0082,0.959851695,-0.004138023,-2.60E-05,0.000119,-0.00615,-0.00612
22.02.2016,0.017685,0.960501639,0.018992381,0.014351,0.014352,0.015714,0.015754
23.02.2016,-0.0135,0.88647511,-0.012219172,-0.01253,-0.01247,-0.01272,-0.01272
24.02.2016,-0.00694,0.947773657,-0.009108114,0.00443,0.004482,-0.02233,-0.02233
25.02.2016,0.013429,0.929747722,0.015126801,0.011284,0.011522,0.018293,0.019427
26.02.2016,0.012936,0.930614042,0.011340589,-0.00187,-0.00176,0.014433,0.014433
29.02.2016,0.003385,0.909304444,0.002395829,-0.00815,-0.00806,0.007495,0.007495
01.03.2016,0.018685,0.96309972,0.019327406,0.023588,0.023605,0.015173,0.015201
02.03.2016,0.00776,0.963302527,0.006620489,0.004086,0.004268,0.004499,0.004499
03.03.2016,-0.00222,0.931973043,-0.004308316,0.003493,0.003596,-0.00419,-0.00304
04.03.2016,0.002375,0.880960165,0.001496698,0.0033,0.003324,0.007325,0.007353
07.03.2016,0.004733,0.881704475,-5.15E-05,0.000885,0.000951,-0.00261,-0.00261
08.03.2016,-0.01566,0.879745405,-0.013621053,-0.0113,-0.01112,-0.00941,-0.00933
09.03.2016,0.006785,0.885663161,0.00735048,0.00504,0.00521,0.004212,0.00422
10.03.2016,-0.01401,0.883626614,-0.014025284,0.000156,0.000222,-0.01629,-0.01609
11.03.2016,0.017228,0.885529145,0.020539256,0.016263,0.016539,0.0257,0.025706
14.03.2016,0.004127,0.886017779,0.00527562,-0.00126,-0.0012,0.00726,0.00726
15.03.2016,-0.00812,0.910141691,-0.006413117,-0.00184,-0.00182,-0.00987,-0.00987
16.03.2016,0.005521,0.915814606,0.004700901,0.005585,0.005651,0.000522,0.000522
17.03.2016,-0.00491,0.912027393,-0.007809947,0.006574,0.006583,-0.00178,-0.00124
18.03.2016,0.004294,0.92022908,0.005289304,0.004396,0.004396,0.004258,0.004714
21.03.2016,0.001988,0.917569813,0.0007219,0.000985,0.000989,-0.00282,-0.00241
22.03.2016,0.000992,0.917762269,0.00059993,-0.00088,-0.00073,-0.00087,-0.00085
23.03.2016,-0.00421,0.915564603,-0.001097048,-0.00641,-0.0064,-0.00109,-0.00087
24.03.2016,-0.01009,0.914786131,-0.006917683,-0.00038,-0.00037,-0.01448,-0.01424
25.03.2016,0,0.914786131,-0.000297408,0,0,0,0
28.03.2016,0,0.914786131,-0.001351554,0.000545,0.000553,0.001369,0.001369
29.03.2016,0.005865,0.91534552,0.007667396,0.008778,0.008979,0.003569,0.003569
30.03.2016,0.002613,0.915238699,0.001661772,0.004341,0.004448,0.012978,0.012978
31.03.2016,-0.00809,0.914493191,-0.008067951,-0.00204,-0.00204,-0.00982,-0.00962
01.04.2016,-0.00256,0.972048475,-0.001270835,0.006311,0.00632,-0.01489,-0.01479
04.04.2016,-0.00085,0.972083005,-0.000912834,-0.00321,-0.003,0.003465,0.003502
05.04.2016,-0.01447,0.971729586,-0.014487978,-0.0102,-0.01019,-0.01885,-0.01869
06.04.2016,0.010187,0.972066878,0.008938096,0.010453,0.010811,0.006845,0.00715
07.04.2016,-0.00798,0.971888308,-0.009456942,-0.01205,-0.01201,-0.00793,-0.00693
08.04.2016,0.004626,0.950646736,0.005939036,0.002783,0.002795,0.012096,0.01237
11.04.2016,0.001407,0.970647529,-0.000831366,-0.00274,-0.00274,0.003703,0.004523
12.04.2016,0.010799,0.971041189,0.010324713,0.009616,0.009647,0.005064,0.005063
13.04.2016,0.022238,0.971395234,0.021258088,0.00999,0.010139,0.024205,0.024313
14.04.2016,-0.00068,0.971433505,0.00268657,0.000173,0.000273,0.002764,0.003102
15.04.2016,-0.00478,0.971206978,-0.003830135,-0.00098,-0.00098,-0.00285,-0.00272
18.04.2016,0.005305,0.971487544,0.004144496,0.00652,0.006539,0.003713,0.003861
19.04.2016,0.009254,0.971472868,0.00706489,0.00308,0.00308,0.013822,0.014014
20.04.2016,0.005154,0.971708521,0.00444257,0.000761,0.000819,0.004156,0.004163
21.04.2016,-0.00015,0.971566642,-0.002297346,-0.00521,-0.00518,-0.00365,-0.00337
22.04.2016,0.001266,0.971666114,0.000309036,4.78E-05,5.26E-05,-0.00362,-0.00334
25.04.2016,-0.00582,0.971630143,-0.004385398,-0.00181,-0.00181,-0.00504,-0.00493
26.04.2016,-0.00015,0.971658125,0.000403199,0.001871,0.001871,0.002781,0.003303
27.04.2016,0.002318,0.97158188,0.002487714,0.001648,0.001721,0.003497,0.003693
28.04.2016,-0.00532,0.970661,-0.003672566,-0.00927,-0.0092,0.000979,0.001919
29.04.2016,-0.02417,0.96975264,-0.018731936,-0.00508,-0.00507,-0.02019,-0.0194
02.05.2016,-0.00015,0.96888941,0.001414199,0.00778,0.007786,-0.00039,0.000466
03.05.2016,-0.01285,0.96853782,-0.012905254,-0.00871,-0.00869,-0.01646,-0.01626
04.05.2016,-0.00971,0.9678684,-0.006992249,-0.00595,-0.00574,-0.01136,-0.01093
05.05.2016,0,0.9678684,0.006311323,-0.00024,2.73E-06,0.003209,0.004344
06.05.2016,0.00377,0.966532878,-0.001197334,0.00317,0.003302,-0.00321,-0.00276
09.05.2016,0.004069,0.966807426,0.004118912,0.000753,0.000764,0.004677,0.00492
10.05.2016,0.010795,0.967215931,0.010782875,0.012406,0.012427,0.008496,0.009052
11.05.2016,-0.00674,0.966833273,-0.008464961,-0.00961,-0.00908,-0.00495,-0.00473
12.05.2016,-0.00218,0.965845301,-0.000841355,-0.00017,-7.00E-05,-0.00533,-0.00454
13.05.2016,0.003967,0.962008448,0.003082608,-0.00851,-0.00844,0.004973,0.005691
16.05.2016,0,0.962008448,0.003785289,0.009749,0.009851,-0.00075,-0.0003
17.05.2016,0.000543,0.949297873,-0.005133569,-0.00946,-0.00915,-0.00053,-0.00035
18.05.2016,0.003794,0.949475799,0.006878241,0.000205,0.000354,0.008392,0.008411
19.05.2016,-0.00457,0.98967816,-0.00343616,-0.00371,-0.0037,-0.01097,-0.01023
20.05.2016,0.011656,0.989638189,0.009019317,0.006001,0.006161,0.012461,0.012614
23.05.2016,-0.00215,0.990683837,-0.001919173,-0.00209,-0.00205,-0.0048,-0.0036
24.05.2016,0.020629,0.990781097,0.019400498,0.013589,0.013614,0.022687,0.022767
25.05.2016,0.010567,0.990922644,0.010626215,0.006951,0.007009,0.011196,0.011436
26.05.2016,-0.00119,0.990871103,-0.000984736,-0.00021,-6.90E-05,0.002301,0.00266
27.05.2016,0.006547,0.990841506,0.005818311,0.004278,0.004457,0.002041,0.002453
30.05.2016,0.000445,0.990992475,0.000536626,0,0,0.001528,0.001611
31.05.2016,-0.00356,0.984543527,-0.003936721,-0.001,-0.00094,-0.00724,-0.00718
01.06.2016,-0.005,0.981092937,-0.005351089,0.00113,0.001302,-0.00931,-0.0093
02.06.2016,0.004996,0.951591663,0.002501419,0.002821,0.002936,0.000862,0.001508
03.06.2016,-0.01408,0.950859513,-0.013505832,-0.00292,-0.0029,-0.00861,-0.00857
06.06.2016,0.004516,0.981068598,0.00271911,0.004885,0.004911,0.003124,0.003509
07.06.2016,0.009046,0.984275426,0.006655875,0.001289,0.00131,0.011199,0.01124
08.06.2016,-0.00268,0.9499885,-0.002519658,0.003304,0.003509,-0.00571,-0.0057
09.06.2016,-0.00366,0.995384987,-0.002119098,-0.00172,-0.00168,-0.00917,-0.00861
10.06.2016,-0.01342,0.995319959,-0.01577506,-0.00922,-0.0092,-0.02367,-0.02367
13.06.2016,-0.01383,0.99504281,-0.013231366,-0.00815,-0.00785,-0.01992,-0.01992
14.06.2016,-0.00455,0.994828748,-0.006361009,-0.0018,-0.00173,-0.01815,-0.01815
15.06.2016,0.002085,0.994971842,0.003043069,-0.00184,-0.00177,0.009527,0.009546
16.06.2016,0.00262,0.994709038,0.001892526,0.003128,0.003291,-0.00736,-0.00724
17.06.2016,0.000308,0.994921144,0.000340766,-0.00326,-0.00326,0.013202,0.013383
20.06.2016,0.016177,0.995194698,0.016920068,0.005791,0.005799,0.036265,0.036583
21.06.2016,0.007466,0.995262466,0.007725826,0.002708,0.002797,0.006086,0.00624
22.06.2016,0.001051,0.995419332,0.000445559,-0.00165,-0.00164,0.003355,0.003361
23.06.2016,0,0.995419332,0.010690996,0.013276,0.013288,0.013482,0.013605
24.06.2016,-0.03638,0.943274396,-0.04373427,-0.03658,-0.03658,-0.07137,-0.07137
27.06.2016,-0.03002,0.944393255,-0.023797695,-0.01826,-0.01826,-0.04203,-0.04189
28.06.2016,0.016624,0.892495381,0.018003992,0.017614,0.01783,0.024785,0.024931
29.06.2016,0.018523,0.893509321,0.021193428,0.016889,0.017016,0.029345,0.02937
30.06.2016,0.009633,0.893123593,0.011744825,0.013474,0.013476,0.008435,0.008592
01.07.2016,0.003445,0.893814599,0.00389548,0.001947,0.002129,0.008588,0.008653
04.07.2016,-0.00314,0.893514808,-0.004242073,0,0,-0.00683,-0.00677
05.07.2016,-0.01576,0.893500777,-0.011003068,-0.00687,-0.0068,-0.01732,-0.0172
06.07.2016,-0.00296,0.894086865,-0.003249434,0.005339,0.005688,-0.01632,-0.01622
07.07.2016,0.005997,0.894451031,0.004579808,-0.00087,-0.00077,0.009882,0.009959
08.07.2016,0.01755,0.890901291,0.017347614,0.015138,0.015142,0.015619,0.015619
