Date,NAV,NAVexCash,%NeC,NAVexAll,%NeA,Perf,PerfExCash,PerfExAll
25.12.2015,31701559.58,27703917.98,0.873897636,28080878.29,0.885788543,-0.000397337,-0.000389374,-0.000384366
28.12.2015,31532622.05,27534624.71,0.873210755,27921817.45,0.885489872,-0.005449041,-0.006111738,-0.005665301
29.12.2015,32009978.97,27980348.28,0.874113298,28369585.18,0.886273159,0.015228046,0.017035507,0.016872485
30.12.2015,31820088.98,27801638.55,0.873713413,28192423.34,0.885994485,-0.00624094,-0.0071567,-0.007003947
31.12.2015,31661036.95,27645889.74,0.873183332,28039659.91,0.885620391,-0.005253056,-0.006292878,-0.006099758
01.01.2016,31589264.13,27587557.99,0.873320691,27980949.47,0.88577402,-0.002228733,-0.002066125,-0.002050615
04.01.2016,31216981.36,27201932.98,0.871382555,27603121.46,0.884234165,-0.011265596,-0.013895718,-0.013421701
05.01.2016,31340424.71,27300623.61,0.871099351,27705294.01,0.884011441,0.003754653,0.00351661,0.003591642
06.01.2016,30786578.37,26775351.88,0.869708597,27181271.61,0.882893555,-0.017546399,-0.019710686,-0.019377693
07.01.2016,30006991.87,26031133.63,0.867502272,26437921.65,0.881058714,-0.02540412,-0.02826918,-0.02781507
08.01.2016,29393608.42,25547123.09,0.869138717,25956558.89,0.883068132,-0.017357112,-0.019137476,-0.018742866
11.01.2016,29344142.96,25481831.65,0.8683788,25895943.37,0.882491044,-0.001587526,-0.002365149,-0.002147697
12.01.2016,29619308.57,25749876.34,0.869361156,26165608.48,0.883397005,0.009466294,0.011001523,0.010888168
13.01.2016,29313279.64,25910823.96,0.88392784,26328063.58,0.898161649,-0.010249315,-0.011708109,-0.011464472
14.01.2016,29465630.09,26045900.91,0.88394176,26464701.66,0.898154955,0.005385462,0.00606459,0.006027776
15.01.2016,28604936.76,25253443.63,0.88283515,25673509.63,0.897520237,-0.028632885,-0.031217409,-0.030675588
18.01.2016,28652039.04,25283299.54,0.882425837,25708221.81,0.897256275,0.00156298,0.001082135,0.001253584
19.01.2016,28664346.15,25361071.05,0.884760145,25787213.46,0.899626781,0.000546813,0.000999964,0.001030897
20.01.2016,28140208.21,24792786.23,0.881044875,25221215.95,0.896269699,-0.01839571,-0.02082501,-0.020392171
21.01.2016,28635548.68,25265232.5,0.88230307,25695650.2,0.897333957,0.017544479,0.019203754,0.018956364
22.01.2016,29233906.59,25833463.25,0.883681528,26265295.32,0.898453145,0.020887164,0.023462645,0.023124674
25.01.2016,28801294.44,25422972.01,0.88270241,25859078.83,0.897844327,-0.014707438,-0.016514501,-0.01608023
26.01.2016,29267921.59,25874631.9,0.884061132,26313076.64,0.899041517,0.016233946,0.018460338,0.018239419
27.01.2016,29170189.52,25785194.57,0.883957046,26228167.26,0.899142847,-0.003257961,-0.003406344,-0.003177506
28.01.2016,28917612.93,25523917.02,0.882642599,25967817.42,0.897993119,-0.008759238,-0.009420168,-0.009225698
29.01.2016,29705855.08,26266307.63,0.884213148,26714881.41,0.899313665,0.02734433,0.030151979,0.029816522
01.02.2016,29613895.58,26188160.51,0.884320013,26641934.89,0.899643035,-0.003327612,-0.003353575,-0.003102594
02.02.2016,28481982.11,25644093.05,0.900361953,26099187.05,0.916340266,-0.019190861,-0.02161063,-0.021193018
03.02.2016,28362341.87,25538041.31,0.900420756,25993512.4,0.916479765,-0.004128798,-0.003518382,-0.003442584
04.02.2016,27579118.87,25609845.63,0.928595498,26065832.34,0.945129265,0.001581625,0.002845515,0.002815491
05.02.2016,27344936.96,25382424.83,0.928231243,25841532.79,0.945020749,-0.00868644,-0.009423713,-0.009139112
08.02.2016,26718277.74,24775015.37,0.927268427,25238204.3,0.94460446,-0.022686951,-0.024276145,-0.023686925
09.02.2016,26296502.94,24384485.17,0.927290036,24847827.63,0.944909963,-0.015761529,-0.015642547,-0.015349381
10.02.2016,26552835.7,24612725.27,0.926933965,25078153.72,0.944462355,0.009737693,0.009521509,0.00942791
11.02.2016,25737758.4,23844527.42,0.926441497,24310520.54,0.944546924,-0.030762453,-0.031857697,-0.03124393
12.02.2016,26486248.69,24530608.87,0.926163956,25019538.23,0.9446237,0.028425116,0.029749756,0.030122972
15.02.2016,26832017.04,24453319.37,0.911348533,24947032.16,0.92974867,0.019180385,0.01978944,0.019593904
16.02.2016,27068022.19,24660864.76,0.911070066,25157869.06,0.929431374,0.008984957,0.009909272,0.009845103
17.02.2016,28125286.34,25294192.53,0.899339911,25792767,0.917066823,0.024367831,0.026636773,0.026172965
18.02.2016,28217728.63,25379780.91,0.899426784,25879999.35,0.917153882,0.003028822,0.003111471,0.003115063
19.02.2016,27987478.38,25149784.17,0.898608436,25651338.41,0.916529101,-0.007927601,-0.008729234,-0.008508897
22.02.2016,28483524.77,25613734.5,0.899247362,26121667.32,0.917079874,0.017518456,0.018917391,0.018796169
23.02.2016,30388281.65,25203339.07,0.829376908,25715378.17,0.846226794,-0.014861665,-0.016526553,-0.016047998
24.02.2016,30184116.57,26246551.29,0.869548434,26760150.45,0.886563978,-0.006342131,-0.00764091,-0.007428099
25.02.2016,31192927.37,26617265.65,0.853310923,27132418.52,0.869825977,0.013921593,0.016025099,0.015775595
26.02.2016,31602518.91,27015840.41,0.854863515,27533458.37,0.871242525,0.012859664,0.014313821,0.014132904
29.02.2016,32459336.59,27110419.45,0.835211754,27641125.4,0.851561624,0.003475322,0.00360438,0.003771186
01.03.2016,33071360.47,29395881.39,0.888862175,29928855.77,0.904978064,0.018391364,0.021991608,0.021651439
02.03.2016,33334366.39,29639638.49,0.889161598,30177616.94,0.905300451,0.008080884,0.00894491,0.008952817
03.03.2016,34365057.76,29562510.29,0.860249108,30102605.76,0.875965522,-0.001994416,-0.001833032,-0.001730202
04.03.2016,36449229.1,29655798.97,0.813619374,30198926.47,0.828520306,0.00234127,0.003038476,0.003084683
07.03.2016,36620947.48,29818955.9,0.814259541,30370778.5,0.829328037,0.004693928,0.005689827,0.005875423
08.03.2016,36046371.98,29268178.27,0.811959059,29822567.98,0.827338962,-0.015844141,-0.019175385,-0.018742452
09.03.2016,36091228.12,29504784.5,0.817505694,30061300.25,0.83292539,0.006939364,0.008367082,0.008282831
10.03.2016,35593929.36,29009316.56,0.815007421,29568959.4,0.830730406,-0.013903216,-0.016470054,-0.016061125
11.03.2016,36207805.01,29591770.43,0.817276011,30153140.82,0.832780137,0.017318299,0.021303117,0.020958344
14.03.2016,36367098.58,29731475.97,0.817537751,30298536.04,0.833130418,0.004175986,0.004895755,0.004993302
15.03.2016,36192705.12,30449576.44,0.841318059,31020538.71,0.857093677,-0.008155551,-0.009945814,-0.009630879
16.03.2016,36191052.68,30638117.88,0.846566088,31211177.5,0.862400378,0.005504961,0.006392874,0.006342819
17.03.2016,36137517.76,30489334.12,0.843703055,31062665.11,0.859568311,-0.004812407,-0.004755291,-0.004659286
18.03.2016,36289864.96,28753124.83,0.79231832,29330004.9,0.808214771,0.00421147,0.004902793,0.004926556
21.03.2016,36476162.6,28801471.86,0.78959709,29383940.63,0.805565568,0.001838073,0.002024036,0.002174772
22.03.2016,36514176.8,28829837.93,0.789551907,29414385.51,0.805560691,0.001054179,0.000985736,0.001036943
23.03.2016,36443285.06,28689310.53,0.787231735,29278040.92,0.803386436,-0.004130932,-0.005761684,-0.00550498
24.03.2016,36076038.14,28312019.82,0.78478739,28902555.18,0.801156576,-0.010044645,-0.012886021,-0.012565256
25.03.2016,36064473.19,28300782.43,0.78472746,28891291.82,0.801101174,-0.000353153,-0.000438421,-0.000430362
28.03.2016,36006011.86,28263063.67,0.784954018,28853146.38,0.801342467,-0.001580027,-0.001499391,-0.001483513
29.03.2016,36280435.68,28486174.97,0.785166287,29087651.56,0.801744825,0.007645775,0.009496674,0.009697348
30.03.2016,36385888.3,28624159.56,0.786682994,29225966.55,0.803222565,0.002807821,0.005252974,0.005155711
31.03.2016,36088622.51,28345847.32,0.785451074,28950779.2,0.802213473,-0.008331504,-0.010197275,-0.009880376
01.04.2016,35981308.67,30637795.95,0.851491985,31245774.4,0.868389048,-0.003264506,-0.004605917,-0.004404413
04.04.2016,35968427.22,30645293.99,0.852005394,31258264.85,0.869047308,-0.000199687,6.73E-05,0.000225783
05.04.2016,35449546.37,30158321.23,0.850739271,30773078.06,0.868081011,-0.01436741,-0.016922138,-0.016533161
06.04.2016,35804438.47,30469287.74,0.850991917,31085764.23,0.868209796,0.010000691,0.011788323,0.011608708
07.04.2016,35532771.25,30239123.4,0.851020687,30858974.34,0.868465173,-0.007753367,-0.009070786,-0.008782346
08.04.2016,35744391.96,31106297.32,0.870242732,31727656.34,0.887626131,0.004793257,0.005894278,0.005824753
11.04.2016,35345346.97,31408290.83,0.888611756,32034574.33,0.906330736,0.001484781,0.001992037,0.002109911
12.04.2016,35731600.6,31774773.02,0.889262515,32403413.35,0.906855915,0.011466876,0.012501975,0.01233113
13.04.2016,36543295.88,32532311.36,0.890240209,33163597.85,0.907515238,0.022293773,0.024516431,0.024122464
14.04.2016,36517822.67,32508785.3,0.890216966,33142070.37,0.907558774,-0.000869499,-0.001102312,-0.001021065
15.04.2016,36787962.28,32776707.34,0.89096284,33417783.67,0.908389093,-0.00516355,-0.005577103,-0.005235448
18.04.2016,36986923.75,32965010.74,0.891261219,33611169.19,0.908731135,0.005469995,0.006303475,0.00633463
19.04.2016,37337009.45,33304341.56,0.891992745,33951922.47,0.909336955,0.009377772,0.010786794,0.010621744
20.04.2016,37528172.8,33482776.31,0.892203745,34133376.34,0.909540055,0.004506034,0.004809675,0.004806861
21.04.2016,37524536.88,33476211.62,0.892115251,34130998.66,0.909564821,-0.000302684,-0.000601121,-0.000466997
22.04.2016,37557677.69,33501879.23,0.892011469,34158893.06,0.909504931,0.001317428,0.001213408,0.001255372
25.04.2016,37352778.64,33304073.84,0.891609006,33966274.22,0.909337282,-0.005459134,-0.005999363,-0.005732135
26.04.2016,37338821.69,33290722.18,0.891584701,33954318.16,0.909356981,-0.000485838,-0.000288336,-0.000241627
27.04.2016,37425120.18,33367955.46,0.891592473,34034441.28,0.909400989,0.002415305,0.002736169,0.002767803
28.04.2016,37233372.43,33163314.15,0.890687896,33831620.29,0.908637012,-0.005650511,-0.006320323,-0.006143069
29.04.2016,36337199.57,32300955.85,0.888922543,32971075.91,0.907364252,-0.022891992,-0.024904568,-0.024358989
02.05.2016,36331535.56,32232989.83,0.887190407,32925175.22,0.906242324,-0.00017977,0.000162543,0.000828484
03.05.2016,35865296.05,31787846.15,0.886312108,32481734.46,0.905659176,-0.013190882,-0.014827199,-0.014463766
04.05.2016,35524478.91,31434404.56,0.884866028,32133079.91,0.904533462,-0.009594747,-0.010980837,-0.010598883
05.05.2016,35717352.45,31603507.25,0.884822225,32302973.27,0.904405592,0.005395521,0.00553278,0.005437086
06.05.2016,35654607.03,31485359.51,0.883065672,32187948.69,0.902771097,-0.001553179,-0.001573774,-0.001443013
09.05.2016,35792810.54,31611677.99,0.883185129,32323539,0.903073509,0.00342764,0.003718689,0.003925571
10.05.2016,36186727.89,31977873.88,0.883690672,32691444.07,0.903409785,0.011167058,0.01264682,0.012421176
11.05.2016,35963060.45,31781993.07,0.883739945,32496965.26,0.903620683,-0.006606019,-0.007263215,-0.007061792
12.05.2016,35870445.47,31642654.75,0.882137212,32360743.6,0.902156167,-0.002041929,-0.002495822,-0.002344999
13.05.2016,36163626.29,31769829.51,0.878502318,32496965.99,0.898609164,0.003889589,0.003747409,0.003943841
16.05.2016,36254016.67,31867530.8,0.8790069,32594262.25,0.899052443,0.004432678,0.005252227,0.005122242
17.05.2016,36167253.73,31317959.42,0.865920306,32053513.59,0.886257879,-0.004268357,-0.004814113,-0.004436092
18.05.2016,36314771.28,31451270.38,0.866073757,32188905.29,0.886386012,0.004274959,0.004483572,0.004445593
19.05.2016,36084784.48,32660696.52,0.905109923,33403187.4,0.92568621,-0.004242903,-0.005478659,-0.005202253
20.05.2016,36509928.88,33073145.26,0.905867151,33818075.31,0.926270643,0.011269074,0.01251915,0.012313894
23.05.2016,36395299.41,32994166.68,0.90655022,33745225.95,0.927186381,-0.002005555,-0.002322453,-0.002090049
24.05.2016,37146352.49,33697086.16,0.907143875,34450484.33,0.927425764,0.02073278,0.022592028,0.022158513
25.05.2016,37542737.69,34072198.51,0.907557643,34830311.86,0.927750985,0.010563949,0.011526361,0.011411159
26.05.2016,37496386.12,34028390.24,0.907511197,34787859.13,0.927765652,-0.001213301,-0.001069787,-0.001007584
27.05.2016,37752806.24,34258758.82,0.907449332,35020717.02,0.927632155,0.006894936,0.007260623,0.00717367
30.05.2016,37761036.56,34268159.66,0.907500503,35035437.29,0.927819797,0.000290904,0.000370584,0.000514417
31.05.2016,37870954.53,34133634.3,0.901314338,34903854.67,0.921652361,-0.003662569,-0.004040887,-0.003868398
01.06.2016,37817169.72,33950446.73,0.897752185,34724783.09,0.918227973,-0.004467044,-0.004858995,-0.004633848
02.06.2016,39189375.53,34127862.64,0.870844768,34904844.53,0.890671108,0.004995047,0.005539401,0.005492062
03.06.2016,38643502.7,33617971.54,0.869951459,34396212.56,0.890090446,-0.014022182,-0.015111986,-0.014739489
06.06.2016,38820188.39,34942381.69,0.900108504,35726668.61,0.920311572,0.004255081,0.004991076,0.005053922
07.06.2016,39052624.26,35287054.75,0.903577043,36075031.5,0.923754349,0.008882621,0.009778647,0.009667262
08.06.2016,38939925.84,33863431.6,0.869632668,34652932.89,0.889907522,-0.002566047,-0.002626185,-0.002526561
09.06.2016,37037734.78,33717007.88,0.910342063,34509698.86,0.931744316,-0.003162457,-0.004186942,-0.003999504
10.06.2016,36537733.28,33227748.02,0.909409124,34024209.91,0.931207463,-0.013872918,-0.015457455,-0.014993124
13.06.2016,36040497.16,32751920.04,0.908753281,33553601.75,0.930997195,-0.013732732,-0.015058936,-0.014553012
14.06.2016,35871767.16,32557932,0.907619963,33363758.87,0.930084061,-0.004366641,-0.00568148,-0.005422197
15.06.2016,35949355.95,32651487.6,0.908263493,33458738.58,0.930718721,0.002000123,0.002453815,0.002437233
16.06.2016,36036320.08,32697944.44,0.907360806,33508782.48,0.929861385,0.003141578,0.002772516,0.002812833
17.06.2016,36042724.31,32748104.83,0.908591275,33559390.66,0.931100279,-0.000176388,0.000695041,0.000691586
20.06.2016,36635138.7,33340632.21,0.910072499,34156256.32,0.932335936,0.015856307,0.018230482,0.017919038
21.06.2016,36915112.33,33597320.31,0.910123746,34416667.34,0.932319182,0.008070326,0.008380261,0.008289141
22.06.2016,37252566.65,33937792.52,0.911018906,34759818.06,0.933085186,0.000805624,0.001011669,0.001065411
23.06.2016,37631637.45,34322104.42,0.912054504,35143279.61,0.933875908,0.011474401,0.012768926,0.012442493
24.06.2016,36098317.32,33189034.17,0.919406682,34019893.43,0.942423247,-0.047281437,-0.052438996,-0.050938121
27.06.2016,35079510.05,32161625.14,0.916820819,32999254.08,0.940698831,-0.027722577,-0.030408124,-0.029466482
28.06.2016,35643423.24,30907824.68,0.867139625,31749252.19,0.890746435,0.016473682,0.01824822,0.017900132
29.06.2016,36288999.94,31563948.09,0.869793826,32406960.58,0.89302435,0.018052883,0.020956754,0.020451274
30.06.2016,36737613.69,31925970.57,0.869026792,32775218.95,0.892143383,0.01004279,0.01151886,0.011411641
01.07.2016,36883198.03,32070139.7,0.869505396,32921396.69,0.8925852,0.003638665,0.004228451,0.004180167
04.07.2016,36760686.67,31948062.91,0.869082321,32804524.81,0.892380632,-0.003349689,-0.003841395,-0.003583966
05.07.2016,36192693.44,31398855.1,0.867546792,32259250.63,0.891319423,-0.014784978,-0.017003408,-0.01643955
06.07.2016,36120510.74,31324225.84,0.867214367,32186925.6,0.891098297,-0.001651115,-0.001990405,-0.00186589
07.07.2016,36316487.57,31503884.42,0.867481591,32368205.53,0.89128128,0.00495482,0.005754337,0.005650478
08.07.2016,37174486.67,32067978.2,0.862634056,32934497.43,0.88594357,0.017921121,0.02059436,0.020112343
11.07.2016,37495810.31,32381243.79,0.86359632,33254603.12,0.886888504,0.008312176,0.009664205,0.009617624
12.07.2016,38056355.77,33012091.31,0.867452772,33886851.66,0.890438692,0.014936224,0.017377588,0.016963334
13.07.2016,38000067.94,32961572.81,0.86740826,33837772.64,0.890466109,-0.001392304,-0.001545353,-0.001462982
14.07.2016,38254541.72,33214421.61,0.868247798,34090657.18,0.891153198,0.006585921,0.007557674,0.007363031
15.07.2016,38249929.64,33794968.53,0.883530214,34675346.6,0.906546677,-7.51E-05,-0.00017039,-4.45E-05
18.07.2016,38351756.15,33890988.18,0.883688039,34776819.05,0.90678557,0.002699419,0.003065232,0.003144661
19.07.2016,38295231.06,33826582.34,0.883310569,34715013.55,0.906510095,-0.001585539,-0.001939178,-0.001815011
20.07.2016,38612682.23,34135251.96,0.884042496,35025587.43,0.907100606,0.00827361,0.009349834,0.009165406
21.07.2016,38532840.03,34055011.55,0.883791891,34947317.13,0.906948907,-0.002250454,-0.002556516,-0.002435283
22.07.2016,38390671.12,34239540.23,0.891871364,35133909.77,0.915167897,0.000277281,0.000307729,0.000358931
25.07.2016,38448170.08,34295491.94,0.891992828,35195461.06,0.915400161,0.001528957,0.001660404,0.001777515
26.07.2016,38640463.59,34490912.13,0.89261124,35392502.08,0.915944034,0.004991862,0.005685374,0.005586048
27.07.2016,38838339.07,34645669.19,0.892048167,35550148.15,0.915336469,0.004860746,0.005501554,0.005443035
28.07.2016,38468923.32,34324090.95,0.892255046,35229320.79,0.915786504,-0.009394593,-0.010350806,-0.010066336
29.07.2016,38441620.97,34287588.92,0.891939207,35199305.14,0.915656111,-0.000857736,-0.0009057,-0.000698309
01.08.2016,38392894.64,34238090.34,0.891781947,35155995.58,0.915690153,-0.001336182,-0.001484363,-0.001270088
02.08.2016,37787456.49,33643318.56,0.890330329,34562308.54,0.914650303,-0.015656443,-0.017469737,-0.016982756
03.08.2016,37912824.45,33754126.81,0.890308947,34676338.1,0.914633468,0.003558707,0.003907737,0.003897036
04.08.2016,38107101.15,33942987.31,0.89072604,34867457.93,0.914985839,0.005081263,0.005627666,0.005543154
05.08.2016,38694916.87,34527522.47,0.892301244,35454695.13,0.916262341,0.015431208,0.017219457,0.016840397
08.08.2016,38745213.32,34579566.11,0.892486146,35512198.48,0.916557052,0.001193386,0.001401758,0.001519092
09.08.2016,38820454.01,34657248.25,0.892757417,35591229.48,0.916816415,0.001910535,0.002213362,0.002193217
10.08.2016,38584261.46,34412503.73,0.89187929,35347939.2,0.916123255,-0.005907133,-0.006553159,-0.006340332
11.08.2016,38821527.81,34623992.36,0.891876088,35561229.46,0.916018288,0.006174282,0.006885256,0.006754015
12.08.2016,38733613.02,34535392.65,0.891612993,35475401.69,0.915881554,-0.002310023,-0.002551609,-0.002406411
15.08.2016,38866297.3,34670627.29,0.892048631,35610338.28,0.916226673,0.003412674,0.003906746,0.003794826
16.08.2016,38548306.54,34351048.47,0.891116927,35299354.07,0.915717375,-0.008295807,-0.009215264,-0.008730733
17.08.2016,38798731.39,34162773.83,0.880512651,35112752.71,0.904997443,-0.004423166,-0.004928327,-0.004748526
18.08.2016,38930890.74,34296388.72,0.880955664,35248858.95,0.905421332,0.003279499,0.003781951,0.003750583
19.08.2016,38934960.38,34298540.76,0.880918856,35252867.89,0.905429659,0.000172821,0.000242091,0.000288229
22.08.2016,39142861.23,33747053.57,0.862150914,34708636.85,0.886716907,-0.000138289,-0.000152888,5.71E-05
23.08.2016,39258204.94,33340667.66,0.849266229,34304249.74,0.87381096,0.007412426,0.008537053,0.008358127
24.08.2016,39272566.41,34240151.22,0.871859273,35206537.92,0.896466443,0.000392373,0.00019223,0.000268587
25.08.2016,39052001.52,34014270.15,0.870999407,34982032.27,0.895780777,-0.005482109,-0.006151397,-0.00594348
26.08.2016,39146446.18,34109409.07,0.871328368,35079035.76,0.896097582,0.002169484,0.002514666,0.0024984
29.08.2016,39380392.43,34343913.86,0.872106948,35320552.09,0.896907062,0.006271764,0.007083098,0.00708719
30.08.2016,39384437.02,34348999.74,0.872146521,35327716.36,0.896996861,0.00021532,0.000280456,0.000331545
31.08.2016,39282883.48,34244332.13,0.871736723,35228162.1,0.896781473,-0.002558093,-0.002954029,-0.002727451
01.09.2016,39178986.19,34135993.7,0.871283232,35123732.55,0.896494166,-0.002689411,-0.002933483,-0.002740599
02.09.2016,39594224.94,34535174.43,0.872227566,35527324.1,0.897285505,0.01049829,0.01192464,0.011714878
05.09.2016,39647531.55,34586171.79,0.872341113,35584260.31,0.897515152,0.001246173,0.001358716,0.001487944
06.09.2016,39521506.8,34468669.75,0.872149686,35469489.51,0.897473107,-0.003125068,-0.003502734,-0.003327733
07.09.2016,39659832.83,34594285.83,0.87227513,35597018,0.897558448,0.003500609,0.00393199,0.003874953
08.09.2016,39535888.23,34469570.43,0.871855217,35474889.02,0.897283218,-0.003106825,-0.003423196,-0.00325411
09.09.2016,39064816.94,33996151.87,0.87024987,35006121.18,0.896103551,-0.012606855,-0.014459429,-0.013918566
12.09.2016,39070312.68,33997363.51,0.87015847,35015138.33,0.896208295,0.00115225,0.001268536,0.001454928
13.09.2016,38593229.26,33519330.41,0.868528782,34539603.12,0.894965355,-0.012736425,-0.014519716,-0.014026338
14.09.2016,38515642.32,33468185.04,0.868950458,34490224.83,0.895486165,-0.002020421,-0.00232642,-0.002206539
15.09.2016,38257983.52,33278179.64,0.869836217,34302964.01,0.896622374,0.007491542,0.008584213,0.008409415
16.09.2016,38173770.38,33201270.19,0.869740397,34229022.72,0.8966634,-0.003033072,-0.002546698,-0.002384089
19.09.2016,38222944.94,33340390.76,0.872261172,34373845.75,0.899298728,0.003828403,0.004567613,0.004597064
20.09.2016,38215647.29,33336566.8,0.872327676,34372148.29,0.89942604,-9.32E-05,-4.44E-05,1.88E-05
21.09.2016,38371719.8,33678237.57,0.877683819,34717301.44,0.904762716,0.009769781,0.010967137,0.010738027
22.09.2016,38566823.72,33877425.15,0.878408484,34916974.15,0.905362972,0.00485312,0.005656098,0.005500789
23.09.2016,38390029.01,33696966.87,0.877753097,34741734.58,0.904967656,-0.004790454,-0.005293,-0.004985946
26.09.2016,37851100.11,33164753.5,0.87618995,34214292.35,0.903918043,-0.014065274,-0.015839328,-0.01522567
27.09.2016,38086689.55,33398572.2,0.876909298,34450984.15,0.904541312,0.006548214,0.007200164,0.007063269
28.09.2016,38348352.57,33660380.35,0.877752969,34715136.34,0.905257567,0.007076076,0.008043013,0.007865354
29.09.2016,38203234.48,33517881.27,0.877357159,34574067.62,0.905003676,-0.004414205,-0.00494483,-0.004753388
30.09.2016,38413276.13,33726362.05,0.87798713,34789377.92,0.905660267,0.005640845,0.006518946,0.006517335
03.10.2016,38386785.38,33725650.79,0.8785745,34796385.34,0.906467812,0.000159076,0.000342122,0.000553539
04.10.2016,38642506.84,33981264.24,0.879375253,35053278.56,0.907117095,0.006551338,0.007465091,0.007272159
05.10.2016,38443015.87,34073913.84,0.886348614,35147156.08,0.914266357,0.002242118,0.00273378,0.002685205
06.10.2016,38446662.83,33571192,0.873188712,34649710.76,0.90124105,0.000357781,0.000432426,0.000569347
07.10.2016,38224399.69,33357604.37,0.872678306,34439464.18,0.900981165,-0.005882494,-0.006393991,-0.006098546
10.10.2016,38445537.3,33582174.91,0.87349995,34669804.73,0.901790095,0.005797601,0.006745157,0.00670081
11.10.2016,38251073.74,33397840.96,0.873121659,34488978.53,0.901647331,-0.00475739,-0.005626133,-0.00534846
12.10.2016,38241718.33,33377000.92,0.872790303,34470725.88,0.901390612,-0.000137966,-0.000331072,-0.000245577
13.10.2016,37940723.82,33069598.24,0.871612213,34164855.29,0.900479797,-0.007681688,-0.00876421,-0.008441684
14.10.2016,38205509.06,33329758.22,0.872380948,34427343.43,0.901109402,0.006646387,0.007452809,0.007282032
17.10.2016,38026631.03,33149524.91,0.871744985,34253054.05,0.900764888,-0.004595458,-0.00523981,-0.004900107
18.10.2016,38425306.78,33537915.25,0.872808002,34643583.36,0.90158248,0.010581424,0.011830031,0.01151135
19.10.2016,38442616.56,33645343.4,0.875209505,34753120.96,0.904025898,0.002896341,0.003220055,0.003178175
20.10.2016,38537762.27,33730438.63,0.875256804,34840612.12,0.904064223,0.002564448,0.00284001,0.002818424
21.10.2016,38632303.24,33815064.03,0.87530541,34928636.85,0.904130324,0.002484732,0.002663858,0.002676544
24.10.2016,38774028.15,33954351.44,0.875698323,35073347.92,0.904557757,0.00349193,0.003986533,0.004014715
25.10.2016,38650110.57,33836417.06,0.875454599,34957640.9,0.904464189,-0.00317391,-0.003544684,-0.003368087
26.10.2016,38744458.52,33731665.15,0.870619088,34855882.32,0.899635294,-0.002841,-0.003150965,-0.002964274
27.10.2016,38624021.73,33618643.58,0.870407639,34744636.08,0.899560287,-0.003078599,-0.003314716,-0.003156873
28.10.2016,38540591.61,33534098.02,0.870098164,34663243.6,0.899395732,-0.002350923,-0.002585947,-0.002411392
31.10.2016,38943359.53,33388283.7,0.857354992,34525757.67,0.886563411,-0.003697611,-0.004275823,-0.00389627
01.11.2016,38566486.41,33018176.85,0.856136504,34154329.67,0.885596093,-0.009519824,-0.010894763,-0.010574085
02.11.2016,38215450.99,33793164.91,0.884280155,34933494.05,0.914119633,-0.012308982,-0.014283505,-0.013686083
03.11.2016,38166210.09,33717624.05,0.883441766,34860439.67,0.913384892,-0.00121801,-0.001851709,-0.001720087
04.11.2016,37993916.91,33531257.13,0.882542782,34675519.54,0.912659772,-0.004586986,-0.005632071,-0.005405934
07.11.2016,38848049.83,34396606.14,0.885413973,35547857.26,0.915048694,0.022850019,0.026242281,0.025577802
08.11.2016,38913811.47,33998339.39,0.873683099,35151299.22,0.90331165,0.002382413,0.002666474,0.002628186
09.11.2016,39747286.66,34812549.03,0.875847183,35970042.17,0.904968495,0.021674468,0.02417017,0.023506285
10.11.2016,40169899.03,35186283.45,0.875936567,36346757.6,0.904825715,0.01053343,0.011662929,0.011370496
11.11.2016,40179606.89,35178780.84,0.875538204,36339743.32,0.904432525,0.000266196,-0.000217,-0.000196636
14.11.2016,40342093.18,35453034.68,0.878809994,36624934.76,0.907859059,0.006910904,0.007741336,0.007795002
15.11.2016,40568475.36,35699803.28,0.879988783,36875509.73,0.908969573,0.005753901,0.006908256,0.006791139
16.11.2016,40542174.69,35651746.18,0.879374292,36830430.22,0.908447327,-0.000851479,-0.001365576,-0.001241291
17.11.2016,40684613.77,35791342.14,0.879726728,36972097.25,0.908748881,0.003640131,0.004069265,0.003995269
18.11.2016,40751700.13,35853244.61,0.879797518,37037739.47,0.908863663,0.001598391,0.001796714,0.001840484
21.11.2016,40897308.91,35987412.69,0.879945739,37177632.21,0.909048375,0.003644645,0.003847597,0.003879111
22.11.2016,41026773.69,36117823.9,0.880347652,37310622.91,0.909421326,0.003194922,0.003689968,0.003641218
23.11.2016,41147653.08,36232190.63,0.88054088,37428055.94,0.909603663,0.00305875,0.003293058,0.003269964
24.11.2016,41147813.25,36229946.73,0.880482919,37427191.6,0.909579116,-0.000273941,-0.000343273,-0.000295447
25.11.2016,41170303.07,36258518.07,0.880695923,37456835.39,0.909802275,0.000638441,0.000977463,0.00097485
28.11.2016,40910283.94,35990055.81,0.879731264,37195304.58,0.909192041,-0.006369289,-0.007171946,-0.00675745
29.11.2016,40825891.92,35900203.87,0.879348918,37106886.21,0.908905708,-0.001918887,-0.002295669,-0.00218274
30.11.2016,40929971.86,36003980.8,0.879648315,37218617.64,0.909324291,0.002257624,0.002716653,0.002842678
01.12.2016,40654742.18,35709197.08,0.878352565,36928902.92,0.908354129,-0.006743142,-0.008294894,-0.007887993
02.12.2016,40544997.83,35601906.07,0.878083808,36826164.48,0.908278862,-0.002827322,-0.003040281,-0.002816586
05.12.2016,40683578.94,35718774.54,0.877965397,36947529.69,0.908168127,0.003511982,0.004302744,0.004281809
