"","DEQ","Bench","Qu","Qe","EUR","SPX","SPXT","BE500","BE500T","Q","Hdg_Cst","US1m","EU1m","Q_hdg","SPX_hdg","SPXT_hdg"
"1835",0,0.000366015091927352,0,0,0.000413547832699951,0,0,0,0,-0.000300045009002048,1.92532393126221e-05,1.1,2.05275,-0.000280791769689426,1.92532393126221e-05,1.92532393126221e-05
"1836",0,0.00346266707610265,0,0,-0.00124115691742904,0.00514770103515705,0.00517111781744095,0,0,0.00129915573161998,5.77586059122837e-05,1.1,2.05275,0.00135691433753227,0.00520545964106933,0.00522887642335323
"1837",0,-0.0211729022692788,0,0,-0.0109891215755953,-0.0138573595767975,-0.0138112725792592,0.00680274732275254,0.00702123037547597,-0.0137947110221894,1.92532393126291e-05,1.1,2.05163,-0.0137754577828768,-0.0138381063374848,-0.0137920193399466
"1838",0,-0.00147455471378599,0,0,0.00133846431225107,-0.00112508372479336,-0.00109964484097347,-0.0142155964524822,-0.0140813469607206,-0.0131865618041758,1.92225549715541e-05,1.1,2.05163,-0.0131673392492042,-0.00110586116982181,-0.00108042228600191
"1839",0,0.00207391152147718,0,0,0.00183746815249838,0.000593705849491144,0.000592266706542333,-0.000620224992395002,-0.00061302976337263,-0.0113643300790498,1.92225549715264e-05,1.1,2.05225,-0.0113451075240783,0.00061292840446267,0.000611489261513859
"1840",0,0.00576286110740387,0,0,0.00075071947472044,0.00509842276059569,0.00510431177199511,0.0050633019565467,0.00554612886140404,0.00429078141715689,1.92395409463059e-05,1.1,2.05175,0.00431002095810319,0.00511766230154199,0.00512355131294141
"1841",0,0.00331250268428107,0,0,0.00249833574318795,0.00106587748977649,0.00106337930303013,0.00140193489945961,0.00161840346400499,0.0101483310518145,5.7676418875087e-05,1.1,2.05238,0.0102060074706895,0.00112355390865158,0.00112105572190522
"1842",0,-0.0245019112661184,0,0,-0.0129757795641965,-0.0156793231495058,-0.0156741123746773,0.00670206362335879,0.00672173118798547,-0.0135919535194668,1.92431025216461e-05,1.1,2.05175,-0.0135727104169452,-0.0156600800469842,-0.0156548692721557
"1843",0,0.00176034236382705,0,0,-0.00210872668921752,0.0052982855497623,0.00536530273012215,-0.00883378214630426,-0.00861758805985158,-0.0237805286654034,1.92258425794622e-05,1.1,2.05363,-0.0237613028228239,0.00531751139234177,0.00538452857270161
"1844",0,0.017514230775082,0,0,0.00513750235137805,0.0139930375720079,0.0140486777142925,0.00532080002956992,0.00539166263172941,-0.00914165791728294,1.92773484372494e-05,1.1,2.05313,-0.00912238056884569,0.0140123149204451,0.0140679550627298
"1845",0,-0.0034726953674511,0,0,-0.00513750235137805,0.000587582727941793,0.000592061017518297,0.00468123904357576,0.00482318804473092,0.00169855663558138,1.92636500711066e-05,1.1,2.05288,0.00171782028565249,0.0006068463780129,0.000611324667589404
"1846",0,-0.00183119814530475,0,0,0.0020244629436442,-0.00445493744656922,-0.00445202828934121,0.00266518758539114,0.00313789520223384,-0.00220242355520028,5.77692902264323e-05,1.1,2.05375,-0.00214465426497385,-0.00439716815634279,-0.00439425899911478
"1847",0,0.00621727987853404,0,0,0.0048755980914027,0.00226948954748796,0.00227343034841088,-0.000776612897523066,-0.000634290332096832,0.00677698427902396,1.92806360451298e-05,1.1,2.05688,0.00679626491506909,0.00228877018353309,0.00229271098445601
"1848",0,-0.0200358480419984,0,0,-0.00698450266482051,-0.0138908325951084,-0.0137430598280055,-0.0136892764908874,-0.0129039541793805,-0.0153167041118936,1.93663878127817e-05,1.1,2.05688,-0.0152973377240808,-0.0138714662072956,-0.0137236934401927
"1849",0,0.00109170939221404,0,0,0.0100824245127809,-0.00761976588396074,-0.00734069069572207,-0.00921248779579642,-0.00863665127323454,-0.00843547882110141,1.93663878128511e-05,1.1,2.05888,-0.00841611243328855,-0.00760039949614789,-0.00732132430790922
"1850",0,-0.00481019690537909,0,0,0.00150363406493803,-0.00592474270475574,-0.00592267901238497,-0.00775197680431816,-0.00706344012584825,0.00637960696403894,1.94211812706291e-05,1.1,2.05575,0.00639902814530957,-0.00590532152348511,-0.00590325783111434
