Date,NAV,NAVexCash,%NeC,NAVexAll,%NeA,Perf,PerfExCash,PerfExAll,,,,,,,,,,,,
28.03.2017,44085863.88,35082481.33,0.796708253,36655609.87,0.832433334,-0.005988024,0.010327685,0.009955165,,79.67639787,179.6763979,0.008597708,0.009905938,,,,,,,
29.03.2017,44444557.55,35394538.24,0.797203399,36974494.15,0.832789291,0.00851231,0.008788117,0.008597708,,80.60719121,180.6071912,0.005180387,0.008560959,,,,,,,
30.03.2017,44644245.74,35577158.74,0.797647928,37162490.45,0.833191422,0.008245682,0.005259594,0.005180387,,80.95858057,180.9585806,0.0019456,0.005167015,,,,,,,
31.03.2017,44731394.96,35637346.53,0.79749134,37227982.58,0.83308654,0.004507695,0.001883286,0.0019456,,80.31438888,180.3143889,-0.003559885,0.00194371,,,,,,,
03.04.2017,44607683.54,35516222.92,0.796950631,37116728.32,0.832864467,0.001859094,-0.003995079,-0.003559885,,80.36213424,180.3621342,0.00026479,-0.003566236,,,,,,,
04.04.2017,44613859.33,35517661.92,0.796852844,37120243.15,0.83280739,-0.002431533,0.000218339,0.00026479,,79.91677995,179.91678,-0.002469223,0.000264754,,,,,,,
05.04.2017,44517443.21,35439899.6,0.796742705,37044432.14,0.832815031,-0.000192431,-0.00263535,-0.002469223,,80.56919034,180.5691903,0.003626179,-0.002472276,,,,,,,
06.04.2017,44649074.65,35532191.92,0.796554475,37139003.97,0.832575707,-0.001924681,0.00372591,0.003626179,,81.00916081,181.0091608,0.002436576,0.00361962,,,,,,,
07.04.2017,44745159.8,35617949.03,0.796743076,37228906.33,0.832778814,0.002892589,0.002430108,0.002436576,,81.14749673,181.1474967,0.000764248,0.002433612,,,,,,,
10.04.2017,44764171.89,35613682.13,0.796309308,37231506.95,0.832483298,0.002179208,0.000606213,0.000764248,,80.72165534,180.7216553,-0.002350799,0.000763956,,,,,,,
11.04.2017,44668081.21,35524196.06,0.796061311,37143521.84,0.832348764,0.00051164,-0.002499521,-0.002350799,,80.42632974,180.4263297,-0.001634146,-0.002353567,,,,,,,
12.04.2017,44608335.39,35463725.05,0.79585539,37085460.33,0.832249389,-0.002365124,-0.001776266,-0.001634146,,79.17708501,179.177085,-0.006923849,-0.001635483,,,,,,,
13.04.2017,44323670.03,35224940.81,0.795291694,36852644.04,0.832041191,-0.001409624,-0.007408015,-0.006923849,,79.2981484,179.2981484,0.000675663,-0.00694793,,,,,,,
14.04.2017,44351230.36,35249513.49,0.7953516,36877569.45,0.832086204,-0.005967276,0.000696848,0.000675663,,79.48006421,179.4800642,0.001014599,0.000675435,,,,,,,
17.04.2017,44358084.32,35266861.89,0.795621331,36893642.19,0.832321538,0,0.001097559,0.001014599,,77.65086472,177.6508647,-0.010191658,0.001014085,,,,,,,
18.04.2017,43982329.21,34883998.77,0.793700348,36520581.43,0.830936797,0,-0.010938907,-0.010191658,,78.14262514,178.1426251,0.002768128,-0.010243949,,,,,,,
19.04.2017,44074477.2,34970081.29,0.793955661,36614849.55,0.831298242,-0.007745933,0.002663458,0.002768128,,78.89596183,178.8959618,0.00422884,0.002764304,,,,,,,
20.04.2017,44215297.99,35080597.92,0.793928138,36727519.34,0.831200514,0.002211814,0.004366022,0.00422884,,79.29553731,179.2955373,0.002233563,0.004219924,,,,,,,
21.04.2017,44311444.4,35158603.38,0.794009496,36812790.45,0.831367073,0.003115669,0.002131418,0.002233563,,81.35453266,181.3545327,0.011483807,0.002231073,,,,,,,
24.04.2017,44685704.27,35495649.55,0.794901112,37151494.7,0.831982647,0.002264786,0.011976397,0.011483807,,82.17954054,182.1795405,0.004549144,0.011418369,,,,,,,
25.04.2017,44840833.51,36678598.62,0.818572391,38334905.65,0.855536922,0.008263929,0.004748124,0.004549144,,82.87644117,182.8764412,0.003825351,0.004538828,,,,,,,
26.04.2017,44992223.24,36815801.34,0.818861233,38475532.39,0.85577716,0.003521803,0.003904651,0.003825351,,83.04324021,183.0432402,0.000912086,0.003818053,,,,,,,
27.04.2017,45027478.98,36837212.45,0.818705028,38500572.67,0.855673118,0.003509444,0.000854692,0.000912086,,82.1219908,182.1219908,-0.005032961,0.00091167,,,,,,,
28.04.2017,44819404.96,36624116.14,0.817757856,38292119.68,0.855001703,0.000635849,-0.005385868,-0.005032961,,81.74508737,181.7450874,-0.002069511,-0.005045669,,,,,,,
01.05.2017,44709365.52,36517784.71,0.817390253,38185099.66,0.854710343,-0.004638749,-0.002144863,-0.002069511,,83.20258806,183.2025881,0.008019478,-0.002071655,,,,,,,
02.05.2017,45031875.65,36797816.66,0.817639298,38476145.04,0.854931381,0,0.008083951,0.008019478,,83.12350335,183.1235034,-0.000431679,0.007987493,,,,,,,
03.05.2017,45013015.13,36776947.14,0.817593233,38457498.25,0.854953789,0.00491573,-0.000511691,-0.000431679,,83.37404449,183.3740445,0.001368154,-0.000431772,,,,,,,
04.05.2017,45060261.99,36792608.46,0.817103256,38482673.49,0.854636818,-0.000571755,0.001172199,0.001368154,,84.64376227,184.6437623,0.006924196,0.001367219,,,,,,,
05.05.2017,45320230.11,37006542.36,0.81704981,38697800.33,0.854390289,0.001017035,0.007209505,0.006924196,,84.9164083,184.9164083,0.001476606,0.006900334,,,,,,,
08.05.2017,45381932.14,37066775.62,0.817230667,38759047.48,0.854541074,0.005969012,0.00151665,0.001476606,,85.76673843,185.7667384,0.004598457,0.001475517,,,,,,,
09.05.2017,45607013.56,37216415.01,0.816572882,38918509.35,0.853918878,0,0.00454346,0.004598457,,86.42515394,186.4251539,0.003544313,0.004587916,,,,,,,
10.05.2017,45737898.95,37332913.75,0.816744766,39038545.32,0.854059444,0.004986744,0.003611292,0.003544313,,85.65676818,185.6567682,-0.004121685,0.003538047,,,,,,,
11.05.2017,45587123.99,37147886.22,0.81561017,38855550.88,0.85310325,0.002952076,-0.0043642,-0.004121685,,85.28606314,185.2860631,-0.001996722,-0.004130203,,,,,,,
12.05.2017,45488385.83,37015604.18,0.814443978,38724155.6,0.852036756,-0.003757515,-0.002112216,-0.001996722,,85.69560988,185.6956099,0.002210348,-0.001998719,,,,,,,
15.05.2017,45563703.56,37071144.73,0.814296344,38786564.63,0.851976868,-0.002074428,0.002126933,0.002210348,,85.00222434,185.0022243,-0.00373399,0.002207909,,,,,,,
16.05.2017,45406486.93,36899984.09,0.813445317,38630327.91,0.851590051,0.001574803,-0.004308566,-0.00373399,,81.38377759,181.3837776,-0.019558936,-0.003740979,,,,,,,
17.05.2017,44637230.76,36202770.93,0.811794051,37933970.47,0.850613662,-0.003522013,-0.020497874,-0.019558936,,81.10775598,181.107756,-0.001521755,-0.019752744,,,,,,,
18.05.2017,44581005.61,36119826.3,0.810953665,37853768.43,0.849883717,-0.016978036,-0.001670061,-0.001521755,,81.93056525,181.9305653,0.004543203,-0.001522914,,,,,,,
19.05.2017,44743394.97,36251257.87,0.810988462,37986279.52,0.849803185,-0.001219904,0.00473105,0.004543203,,82.02113361,182.0211336,0.000497818,0.004532914,,,,,,,
22.05.2017,44748137.18,36270487.06,0.81126537,38012654.33,0.850232588,0.003599897,0.000324874,0.000497818,,82.60263488,182.6026349,0.003194691,0.000497694,,,,,,,
23.05.2017,45239474.38,37843733.02,0.837304706,39588752.94,0.875913831,0.00019216,0.003269382,0.003194691,,83.0227698,183.0227698,0.002300815,0.003189599,,,,,,,
24.05.2017,45279127.47,37913043.81,0.838005386,39661295.42,0.876647608,0.002497598,0.002321467,0.002300815,,82.52404222,182.5240422,-0.002724948,0.002298172,,,,,,,
25.05.2017,45162545.66,37879779.11,0.839470503,39627527.52,0.878203127,0.002108087,-0.002837024,-0.002724948,,82.56284552,182.5628455,0.000212593,-0.002728668,,,,,,,
26.05.2017,45172386.61,37847913.98,0.838536509,39600754.02,0.87737142,0,8.80518E-05,0.000212593,,82.759436,182.759436,0.001076837,0.00021257,,,,,,,
29.05.2017,45207178.64,37883640.74,0.838683493,39643322.14,0.877640037,-0.002294894,0.000946126,0.001076837,,82.35484309,182.3548431,-0.0022138,0.001076258,,,,,,,
30.05.2017,45118002.82,37768278.95,0.837851711,39530240.24,0.876939071,0.000638937,-0.002376591,-0.0022138,,81.61343447,181.6134345,-0.004065747,-0.002216254,,,,,,,
31.05.2017,44953234.9,37599210.29,0.837184158,39364266.42,0.876484904,-0.001915586,-0.004336968,-0.004065747,,82.94114111,182.9411411,0.007310619,-0.004074034,,,,,,,
01.06.2017,45239032.11,37851794.96,0.837529847,39621195.34,0.876680583,-0.003710575,0.007537926,0.007310619,,83.30748761,183.3074876,0.002002538,0.007284026,,,,,,,
02.06.2017,45314416.02,37922683.54,0.837637114,39696963.75,0.876827456,0.006357157,0.001967284,0.002002538,,83.18994749,183.1899475,-0.000641218,0.002000535,,,,,,,
05.06.2017,45293972.61,37896386.64,0.837472673,39671210.76,0.876694531,0.001595202,-0.000685495,-0.000641218,,82.04988497,182.049885,-0.00622339,-0.000641424,,,,,,,
06.06.2017,45030143.67,37657253.13,0.837070352,39440656.44,0.876713022,0,-0.006740434,-0.00622339,,81.87566989,181.8756699,-0.000956963,-0.006242836,,,,,,,
07.06.2017,44990635.26,37604505.2,0.836642202,39391781.56,0.876406342,-0.006052112,-0.001104904,-0.000956963,,82.47710564,182.4771056,0.003306851,-0.000957422,,,,,,,
08.06.2017,45120953.65,37989411.71,0.842806454,39780613.96,0.882544811,-0.00102551,0.003359538,0.003306851,,83.35376492,183.3537649,0.004804215,0.003301395,,,,,,,
09.06.2017,45311674.43,38170899.54,0.843243454,39967081.71,0.88292339,0.002823046,0.004899492,0.004804215,,82.44775039,182.4477504,-0.004941347,0.004792712,,,,,,,
12.06.2017,44954839.5,37977648.36,0.845613924,39782804.02,0.885807691,0.004286628,-0.005408208,-0.004941347,,83.25678781,183.2567878,0.004434351,-0.004953596,,,,,,,
13.06.2017,45128700.41,38135219.14,0.845787614,39944169.41,0.885907685,-0.004586864,0.004545034,0.004434351,,81.94128832,181.9412883,-0.007178449,0.004424549,,,,,,,
14.06.2017,44801068.17,37844792.26,0.845525966,39660493.75,0.886092254,0.004032,-0.007695224,-0.007178449,,82.3948891,182.3948891,0.002493116,-0.007204338,,,,,,,
15.06.2017,44906748.29,37933998.87,0.845551797,39752997.91,0.886097428,-0.006756757,0.002525553,0.002493116,,82.26513672,182.2651367,-0.000711382,0.002490014,,,,,,,
16.06.2017,44868407.68,37877347.84,0.84525696,39697227.93,0.885868735,0.002117828,-0.000768628,-0.000711382,,84.07481937,184.0748194,0.009928847,-0.000711635,,,,,,,
19.06.2017,45264227.48,38248496.87,0.845851802,40076214.94,0.886271131,-0.001024656,0.010198441,0.009928847,,83.06573869,183.0657387,-0.005481905,0.00987988,,,,,,,
20.06.2017,45045005.63,38041916.86,0.845369042,39873615.5,0.886073125,0.009167254,-0.005847387,-0.005481905,,83.02144677,183.0214468,-0.000241945,-0.005496986,,,,,,,
21.06.2017,45017998.73,38183712.77,0.849051502,40019314.11,0.889867859,-0.004764325,-0.000356016,-0.000241945,,83.24372226,183.2437223,0.001214478,-0.000241975,,,,,,,
22.06.2017,45061266.38,36056265.97,0.800923344,37893911.91,0.841743254,-0.000702113,0.001219306,0.001214478,,83.21857812,183.2185781,-0.000137217,0.001213741,,,,,,,
23.06.2017,45051666.28,36056127.07,0.801103918,37892700.47,0.841909358,0.000958099,-0.000114498,-0.000137217,,83.40096092,183.4009609,0.000995438,-0.000137226,,,,,,,
26.06.2017,45069274.25,36070418.21,0.801101334,37918107.68,0.842137357,0,0.000738238,0.000995438,,81.36770764,181.3677076,-0.011086383,0.000994943,,,,,,,
27.06.2017,44627070.63,35692505,0.800544512,37540297.18,0.841988504,0.000382873,-0.011656257,-0.011086383,,81.78635701,181.786357,0.002308291,-0.011148295,,,,,,,
28.06.2017,44694099.34,35755672.79,0.800799623,37605089.31,0.842219961,-0.009950883,0.00238217,0.002308291,,78.85136511,178.8513651,-0.016145281,0.002305631,,,,,,,
29.06.2017,44071620.72,35208743.15,0.79962715,37060597.8,0.841684694,0.001546292,-0.01704716,-0.016145281,,78.77924295,178.779243,-0.000403252,-0.016277037,,,,,,,
30.06.2017,44063999.08,35197435.75,0.799546553,37055422.14,0.841752656,-0.013959472,-0.000598321,-0.000403252,,80.57058716,180.5705872,0.010019867,-0.000403333,,,,,,,
03.07.2017,44432861.48,35518993.87,0.800190886,37384735.72,0.842223316,-0.00019572,0.010327967,0.010019867,,80.45566984,180.4556698,-0.000636412,0.009970001,,,,,,,
04.07.2017,44407119.61,35480461.18,0.799784624,37348747.57,0.841898697,0.008287113,-0.000741312,-0.000636412,,80.54997764,180.5499776,0.000522609,-0.000636615,,,,,,,
05.07.2017,44429689.32,35488057.02,0.799521679,37360060.77,0.841696645,-0.000517732,0.000445479,0.000522609,,78.69409119,178.6940912,-0.010279073,0.000522473,,,,,,,
06.07.2017,44017627.82,35125039.48,0.798784413,37000823.5,0.841441932,0.000647501,-0.010926811,-0.010279073,,79.20255428,179.2025543,0.002845439,-0.010332268,,,,,,,
07.07.2017,44123502.09,35222960.85,0.799103232,37101185.63,0.841714513,-0.009576809,0.002927764,0.002845439,,79.84031632,179.8403163,0.003558889,0.002841398,,,,,,,
10.07.2017,44245929.95,35326540.84,0.799255269,37212603.3,0.841927021,0.00254802,0.0035262,0.003558889,,78.90518485,178.9051849,-0.005199788,0.003552571,,,,,,,
11.07.2017,44036096,35158886.47,0.799205088,37047179.98,0.842128341,0.002802216,-0.005539988,-0.005199788,,81.01742715,181.0174272,0.01180649,-0.005213354,,,,,,,
12.07.2017,44467877.43,35528461.29,0.799721733,37419319.05,0.842283667,-0.004613985,0.012366761,0.01180649,,81.59803806,181.5980381,0.003207486,0.011737337,,,,,,,
13.07.2017,43956534.26,35630544.64,0.811373996,37523708.94,0.854484881,0.009858327,0.003313117,0.003207486,,82.27488764,182.2748876,0.003727186,0.003202353,,,,,,,
14.07.2017,44077734.2,35758034.63,0.812084102,37650178.16,0.855055694,0.002973882,0.003953538,0.003727186,,81.9178782,181.9178782,-0.001958632,0.003720257,,,,,,,
17.07.2017,44001311.77,35667391.8,0.811442016,37567773.14,0.854676163,0,-0.002292134,-0.001958632,,79.89064408,179.8906441,-0.011143677,-0.001960553,,,,,,,
18.07.2017,43554556.24,35283914.44,0.810951349,37183904.73,0.854619964,0.000837953,-0.011725546,-0.011143677,,82.05015205,182.0501521,0.01200456,-0.011206233,,,,,,,
19.07.2017,44018706.23,35693863.81,0.811730593,37597819.68,0.85502933,-0.010175823,0.012537764,0.01200456,,80.88099977,180.8809998,-0.006422144,0.011933076,,,,,,,
20.07.2017,43736132.42,35453267.91,0.811449947,37356336.98,0.855007153,0.010605765,-0.006739366,-0.006422144,,79.09654662,179.0965466,-0.009865343,-0.006442855,,,,,,,
21.07.2017,43360697.3,35114203.54,0.810696011,37018883.11,0.854670129,-0.006373938,-0.010439435,-0.009865343,,78.81146055,178.8114606,-0.001591801,-0.009914328,,,,,,,
24.07.2017,43307967.18,35063334.3,0.810495476,36975019.79,0.854684441,-0.008488304,-0.0018772,-0.001591801,,79.30868493,179.3086849,0.002780719,-0.001593069,,,,,,,
25.07.2017,43400354.77,35139355.84,0.810497358,37052521.01,0.854624955,-0.001307019,0.002889951,0.002780719,,80.18671558,180.1867156,0.004896755,0.00277686,,,,,,,
26.07.2017,43561968.12,33938557.09,0.779863273,35856805.38,0.823942088,0.002159403,0.005018513,0.004896755,,79.09919158,179.0991916,-0.006035539,0.004884805,,,,,,,
27.07.2017,43316216.32,33720603.65,0.779275866,35639772.12,0.823627435,0.003721841,-0.006403256,-0.006035539,,77.73226643,177.7322664,-0.007632224,-0.006053827,,,,,,,
28.07.2017,42993229.5,33482217.63,0.779586327,35402291.59,0.824292547,-0.005659641,-0.008092759,-0.007632224,,77.03644427,177.0364443,-0.003915002,-0.007661498,,,,,,,
31.07.2017,42833278.14,33336660.48,0.779131887,35267552.88,0.824259978,-0.007392869,-0.004461768,-0.003915002,,77.85882455,177.8588246,0.00464526,-0.003922686,,,,,,,
01.08.2017,42985031.84,33460474.17,0.779262349,35395392.54,0.824324742,-0.003822832,0.004793324,0.00464526,,76.96706305,176.9670631,-0.005013873,0.004634504,,,,,,,
02.08.2017,42774141.45,33297022.36,0.779286996,35233929.9,0.824618583,0.003440519,-0.005362607,-0.005013873,,76.77448878,176.7744888,-0.001088193,-0.005026484,,,,,,,
03.08.2017,42715671.46,33246093.96,0.779142842,35184383.11,0.824567851,-0.004945272,-0.00119282,-0.001088193,,78.69512693,178.6951269,0.010864906,-0.001088785,,,,,,,
04.08.2017,43153318.14,33591688.26,0.779257248,35535326.83,0.824345617,-0.001126499,0.011336663,0.010864906,,78.40657037,178.4065704,-0.001614798,0.010806307,,,,,,,
07.08.2017,43067922.7,33531617.14,0.779366071,35480591.7,0.824665546,0.010282606,-0.001866666,-0.001614798,,79.61212366,179.6121237,0.006757337,-0.001616103,,,,,,,
08.08.2017,43329684.47,33776477.47,0.78030581,35729001.48,0.825413113,-0.00203559,0.007043791,0.006757337,,78.77841858,178.7784186,-0.004641697,0.006734608,,,,,,,
09.08.2017,43169227.05,33247918.98,0.770976099,35203034.93,0.816312701,0.006119226,-0.004986323,-0.004641697,,76.33128501,176.331285,-0.013688082,-0.004652503,,,,,,,
10.08.2017,42685809.61,32805316.16,0.769334756,34762428.36,0.815232025,-0.003727683,-0.014551743,-0.013688082,,75.07126143,175.0712614,-0.007145774,-0.013782627,,,,,,,
11.08.2017,42411668.94,32599443.33,0.76919993,34557549.49,0.81540241,-0.011290534,-0.007601637,-0.007145774,,77.15107301,177.151073,0.0118798,-0.007171428,,,,,,,
14.08.2017,42768686.39,32932213.64,0.770008363,34896592.78,0.815938721,-0.006108087,0.012400327,0.0118798,,77.54205947,177.5420595,0.002207079,0.011809789,,,,,,,
15.08.2017,42872800.29,33003412.3,0.769801104,34969431.57,0.815658296,0.009084836,0.00228891,0.002207079,,78.62213149,178.6221315,0.006083471,0.002204647,,,,,,,
16.08.2017,43085542.68,33175742.96,0.769991709,35147505,0.815755278,0,0.006271822,0.006083471,,76.39199992,176.3919999,-0.012485192,0.006065042,,,,,,,
17.08.2017,42639036.48,32794583.84,0.769111734,34768048.88,0.815394228,0.007612869,-0.013278378,-0.012485192,,75.30138926,175.3013893,-0.006182881,-0.012563787,,,,,,,
18.08.2017,42421213.25,32591847.16,0.768289799,34567349.94,0.814858459,-0.010511793,-0.006617134,-0.006182881,,74.32324076,174.3232408,-0.00557981,-0.006202074,,,,,,,
21.08.2017,42187760.07,32410235.96,0.768236857,34390286.39,0.815171033,-0.005178939,-0.006057453,-0.00557981,,76.4587316,176.4587316,0.012250179,-0.005595436,,,,,,,
22.08.2017,42621393.3,32766986.23,0.768794196,34750220.03,0.815325746,-0.005472869,0.012900223,0.012250179,,75.49241938,175.4924194,-0.005476137,0.012175752,,,,,,,
23.08.2017,42401815.69,32598785.36,0.768806606,34586781.82,0.815691322,0.010334877,-0.005952797,-0.005476137,,75.42153477,175.4215348,-0.000403918,-0.005491186,,,,,,,
24.08.2017,42390811.15,32573005.31,0.768397895,34564747.92,0.815383146,-0.005313849,-0.00054343,-0.000403918,,74.79217756,174.7921776,-0.003587685,-0.000404,,,,,,,
25.08.2017,42238888.95,32429206.41,0.767756562,34418624.69,0.814855739,-0.000200334,-0.003735663,-0.003587685,,73.6765434,173.6765434,-0.006382632,-0.003594136,,,,,,,
28.08.2017,41970127.48,32222541.79,0.767747774,34216169.27,0.815248777,-0.003606733,-0.006903488,-0.006382632,,72.11477652,172.1147765,-0.008992388,-0.006403088,,,,,,,
29.08.2017,41634383.86,31936760.22,0.767083313,33930984.52,0.814982229,-0.006368146,-0.009566732,-0.008992388,,74.12281668,174.1228167,0.011666867,-0.009033064,,,,,,,
30.08.2017,42069912.53,32319638.11,0.768236962,34318214.61,0.815743074,-0.008028064,0.012258536,0.011666867,,75.16084939,175.1608494,0.005961497,0.011599334,,,,,,,
31.08.2017,42285807.55,32482451,0.768165671,34485043.8,0.815524259,0.010541349,0.00620581,0.005961497,,76.13966468,176.1396647,0.005588094,0.005943798,,,,,,,
01.09.2017,42477097,31982464.8,0.764723966,33987270.28,0.812660321,0.005047446,0.005864412,0.005588094,,75.53130222,175.5313022,-0.003453864,0.005572539,,,,,,,
04.09.2017,42342459.13,31870281.61,0.764475188,33886938.44,0.812848909,0.004620329,-0.004028986,-0.003453864,,74.61936756,174.6193676,-0.005195282,-0.003459842,,,,,,,
05.09.2017,42155010.59,32357020.22,0.767567806,34375410.34,0.815447718,-0.003332667,-0.00557061,-0.005195282,,75.46477602,175.464776,0.004841436,-0.005208825,,,,,,,
06.09.2017,42315786.46,32512752.63,0.768340841,34533439.67,0.816093684,-0.004146325,0.005072387,0.004841436,,75.46386022,175.4638602,-5.21928E-06,0.004829754,,,,,,,
07.09.2017,42273802.58,32485261.99,0.768450307,34507321.66,0.816282841,0.003693506,-4.77E-05,-5.21928E-06,,75.26786771,175.2678677,-0.001116996,-5.21929E-06,,,,,,,
08.09.2017,42232918.65,32444493.24,0.768224482,34469543.51,0.816173857,-0.001003613,-0.001278534,-1.12E-03,,77.6277396,177.6277396,0.013464373,-0.001117621,,,,,,,
11.09.2017,42703343.91,32845579.96,0.769157369,34881406.84,0.816831097,-0.000870672,0.013972447,0.013464373,,79.25277271,179.2527727,0.009148532,0.013374534,,,,,,,
12.09.2017,43027210.6,33128849.59,0.769951956,35170778.54,0.817408696,0.011127497,0.009529672,0.009148532,,79.94040044,179.9404004,0.003836079,0.009106938,,,,,,,
13.09.2017,43175438.59,33265963.5,0.770481784,35311382.16,0.817856267,0.007690268,0.00396714,0.003836079,,81.26663184,181.2666318,0.007370393,0.00382874,,,,,,,
14.09.2017,43454477.2,33507160.66,0.771083912,35556716.62,0.818249342,0.003289474,0.007699143,0.007370393,,80.56829839,180.5682984,-0.003852521,0.007343364,,,,,,,
15.09.2017,43276979.39,33374567.86,0.771186247,35424731.84,0.818559393,0.006491803,-0.004106315,-0.003852521,,81.68336492,181.6833649,0.006175317,-0.003859961,,,,,,,
18.09.2017,43495421.33,33568149.76,0.771762765,35625138.46,0.819054835,-0.0039742,0.006350164,0.006175317,,81.79177788,181.7917779,0.000596714,0.006156328,,,,,,,
19.09.2017,43494040.62,33581831.64,0.772103165,35641062.32,0.819448365,4.77E-03,0.000566495,0.000596714,,81.3808344,181.3808344,-0.002260517,0.000596536,,,,,,,
20.09.2017,43604507.48,33502105,0.768325601,35564775.06,0.815630157,0.0001953,-0.002501517,-0.002260517,,82.35535826,182.3553583,0.005372805,-0.002263076,,,,,,,
21.09.2017,43053892.01,33679046.69,0.782254968,35745414.49,0.830249987,-0.002082791,0.005593194,0.005372805,,82.40584046,182.4058405,0.000276834,0.005358423,,,,,,,
22.09.2017,43036127.11,33688813.57,0.782806413,35758227.32,0.830892119,0.004826507,0.000203391,0.000276834,,83.47399597,183.473996,0.005855928,0.000276796,,,,,,,
25.09.2017,43291802.69,33881063.46,0.782615465,35959911.17,0.83063457,-0.00012982,0.005935597,0.005855928,,84.55798073,184.5579807,0.005908111,0.005838849,,,,,,,
26.09.2017,43547509.97,34093688.24,0.782903954,36177698.79,0.830759735,0.005972475,0.006118208,0.005908111,,85.84459444,185.8445944,0.006971325,0.005890727,,,,,,,
27.09.2017,43807402.97,34319027.86,0.783409966,36406025.56,0.831050441,0.005872483,0.007309793,0.006971325,,85.81951899,185.819519,-0.000134927,0.006947138,,,,,,,
28.09.2017,43545167.01,34305509.75,0.787814028,36394268.21,0.835781636,0.006094823,-0.00019443,-0.000134927,,86.43957542,186.4395754,0.003336875,-0.000134936,,,,,,,
29.09.2017,43650621.53,34401605.26,0.788109112,36493448.75,0.836031321,-0.000765209,0.003450101,3.34E-03,,88.32244667,188.3224467,0.010099096,0.00333132,,,,,,,
02.10.2017,44966901.05,34729254.83,0.77233248,36837749.81,0.819222607,0.002425016,0.010229135,0.010099096,,88.5099325,188.5099325,0.000995558,0.010048441,,,,,,,
03.10.2017,44991606.78,34747436.47,0.772309363,36858157.05,0.819223019,0.008785332,0.000991916,0.000995558,,88.60544565,188.6054457,0.000506674,0.000995062,,,,,,,
04.10.2017,44883355.15,34760531.52,0.77446068,36873292.84,0.821532762,0.000315537,0.000478725,0.000506674,,89.29754589,189.2975459,0.003669567,0.000506546,,,,,,,
05.10.2017,45030950.26,34875762.25,0.7744838,36991906.51,0.821476879,0.000378525,0.003795267,0.003669567,,88.67005919,188.6700592,-0.003314817,0.00366285,,,,,,,
06.10.2017,45019098.88,34884216.51,0.774873244,37003335.5,0.821944635,0.003405436,-0.003601202,-0.003314817,,88.50876491,188.5087649,-0.000854901,-0.003320323,,,,,,,
09.10.2017,44978645.11,34840194.02,0.774590821,36965857.09,0.821850004,-0.003016781,-0.001094394,-0.000854901,,88.04537861,188.0453786,-0.002458168,-0.000855267,,,,,,,
10.10.2017,44855740.36,34743523.77,0.774562343,36869363.4,0.821955213,-0.001008636,-0.00261319,-0.002458168,,87.66516832,187.6651683,-0.002021907,-0.002461195,,,,,,,
11.10.2017,44767370.37,34664971.69,0.774332458,36792336.34,0.82185269,-0.002713447,-0.002189486,-0.002021907,,87.50513974,187.5051397,-0.000852735,-0.002023954,,,,,,,
12.10.2017,44724132.1,34626205.57,0.774215404,36755457.17,0.821823837,-0.001961529,-0.000959486,-0.000852735,,88.01135876,188.0113588,0.002699761,-0.000853098,,,,,,,
13.10.2017,44832475.48,34707743.32,0.774167219,36840100.44,0.821730121,-0.000887593,0.002776066,0.002699761,,88.64528672,188.6452867,0.003371754,0.002696123,,,,,,,
16.10.2017,44967855.34,34828132.82,0.774512648,36968309.33,0.822106178,0.002411321,0.003353618,0.003371754,,88.88008263,188.8800826,0.001244642,0.003366082,,,,,,,
17.10.2017,45025274.25,34868204.58,0.774413767,37011734.51,0.82202101,0.002911945,0.001224842,0.001244642,,89.30966983,189.3096698,0.002274391,0.001243868,,,,,,,
18.10.2017,45092395.35,34943461.54,0.774927304,37088502.24,0.822497021,0.001262387,0.002370856,0.002274391,,88.66346531,188.6634653,-0.003413479,0.002271809,,,,,,,
19.10.2017,44935586.35,34829118.53,0.775091413,36974541.46,0.822835914,0.001512955,-0.003633899,-0.003413479,,89.56184914,189.5618491,0.004761833,-0.003419318,,,,,,,
20.10.2017,45127856.18,34980171.41,0.77513425,37129163.69,0.822754301,-0.003524895,0.004952617,0.004761833,,89.80502237,189.8050224,0.001282817,0.004750531,,,,,,,
23.10.2017,45186774.05,35023811.39,0.775085871,37180746.15,0.822819387,0.004484871,0.001134613,0.001282817,,89.65512442,189.6551244,-0.000789747,0.001281995,,,,,,,
24.10.2017,45140541.96,34997901.29,0.775309977,37156363.39,0.823126479,0.001194818,-0.000881966,-0.000789747,,87.86467469,187.8646747,-0.009440556,-0.000790059,,,,,,,
25.10.2017,44769039.8,34673791.77,0.774500873,36835132.25,0.822778261,-0.001004962,-0.010104843,-0.009440556,,90.17727083,190.1772708,0.012309904,-0.0094854,,,,,,,
26.10.2017,45254095.44,35077572.04,0.775125037,37245933.43,0.823040303,-0.00836215,0.012874578,0.012309904,,92.21615685,192.2161569,0.010720976,0.012234753,,,,,,,
27.10.2017,45697184.03,35434641.23,0.775421266,37608764.16,0.822997906,0.010905402,0.011219294,0.010720976,,91.5989815,191.5989815,-0.00321084,0.010663914,,,,,,,
30.10.2017,45555415.3,35316771.62,0.775233694,37496484.55,0.823080279,0.009972403,-0.003565488,-0.00321084,,91.94799409,191.9479941,0.001821579,-0.003216006,,,,,,,
31.10.2017,45612974.58,36905653.54,0.809104284,39089490.97,0.856981832,-0.003167112,0.00181722,0.001821579,,93.13120396,193.131204,0.006164221,0.001819921,,,,,,,
