Date,NAV,Futures,Securities,FxPnL,PayableFees,AccruedFees,AUD Curncy,BRL Curncy,CHF Curncy,CNH Curncy,CNY Curncy,EUR Curncy,GBP Curncy,MXN Curncy,NOK Curncy,USD Curncy,ZAR Curncy,PaidFees,.TAX_EUR LX Equity,TotalFees,Cash
2017-02-28,41716934.85,-4639639.66,37954411.74,-1545.95,46574.74,-55048.98,47242.99,0,0,2200.38,0,692273.74,588101,406391.5,0,1548607.72,0,-59070.93,-666.41,-67545.17,3764069.06000001
2017-03-01,41755220.49,-4625123.02,38092364.61,-147918.27,9026.72,-18948.35,47241.02,0,0,2200.38,0,706417.06,588087.35,406391.5,0,1570187.33,0,-59070.93,-666.41,-68992.56,3810774.15
2017-03-02,41749496.48,-4622429.47,37224000.18,-213809.01,9019.24,-20384.14,47239.05,0,0,2200.38,0,922040.37,588073.7,7901605.81,0,1938751,0,-59070.93,-666.41,-70435.83,4739305.31
2017-03-03,41761406.08,-4608920.41,36993308.81,-115065.63,9011.76,-21821.79,47237.08,0,0,2200.38,0,1313764.03,588057.85,0,0,2090523.37,0,-59070.93,-666.41,-71880.96,4883162.9
2017-03-06,41749106.13,-4607798.81,36694407.76,-24652.42,8989.3,-26130.33,47231.18,0,0,2200.38,0,1311080.65,588010.31,0,0,2319054.72,0,-59070.93,-666.41,-76211.96,5079350.79000001
2017-03-07,41717199.77,-4616898.59,36910438.6,-62879.1,8981.82,-27562.08,47229.21,0,0,2200.38,0,1098456.08,587994.46,0,0,2320447.82,0,-59070.93,-666.41,-77651.19,4869640.27
2017-03-08,41667345.72,-4605846.28,36999675.58,-119337.68,8974.34,-28990.62,47227.24,0,0,2200.38,0,1005642.51,587978.6,0,0,2325068.16,0,-59070.93,-666.41,-79087.21,4787007.82000001
2017-03-09,41587608.24,-4594986.64,36855316.31,-42241.9,8966.86,-30413.43,47225.27,0,0,2200.38,0,1010779.04,587962.76,0,0,2318937.76,0,-59070.93,-666.41,-80517.5,4774533.83
2017-03-10,41593260.46,-4573221.74,36988889.26,150561.76,8959.38,-31844.73,47223.31,0,0,2200.38,0,75716.39,587946.91,0,5905000,2317051.42,0,-59070.93,-666.41,-81956.28,4453809.44
2017-03-13,41582497,-4571318.93,37007758.17,156764.94,8936.92,-36143.09,497217.4,0,0,2200.38,0,-26743860.27,2426190.49,0,5905000,28303755.5,0,-59070.93,-666.41,-86277.1,4417973.89
2017-03-15,41578258.07,-4595606.3,36971270.6,-101679.96,41007.87,-39000.51,47213.46,0,0,2200.38,0,1170433.75,520377.28,0,0,2185249.03,0,-91156.84,-666.41,-89149.48,4708667.43
2017-03-16,41633315.03,-4577354.94,36805886.18,133655.43,41000.39,-40438.66,47211.49,0,0,2200.38,0,1175873.37,520362.13,0,0,2195415.75,0,-91156.84,-666.41,-90595.11,4693773.42
2017-03-17,41648072.04,-4577973.73,36726917.48,143714.55,40992.91,-41873.37,47209.53,0,0,2200.38,0,1263924.09,520346.99,0,0,2193841.59,0,-91156.84,-666.41,-92037.3,4777440.01000001
2017-03-21,41671679.99,-4569487.79,36967624.19,288325.62,40962.97,-47611.08,50951.5,0,0,2200.38,0,1141803.68,520286.4,0,0,1926778.61,0,-62992.18,-666.41,-69640.29,4415730.18
2017-03-22,41650622.58,-5156960.51,37481135.3,268890.04,11952.9,-48204.3,50949.37,0,0,2200.38,0,656602.44,520271.26,0,0,1924024.26,0,-62992.18,-666.41,-99243.58,3900597.24
2017-03-23,41661482.69,-5154896.93,37076513.87,224675.41,11945.42,-49639.53,50947.25,0,0,2200.38,0,859996.55,520256.11,0,0,2194784.28,0,-63000.48,-666.41,-100694.59,4360293.41000001
2017-03-27,41684668.31,-5142811.19,37102822.47,442752.17,11915.48,-55379.94,50938.75,0,0,2200.38,0,648229.1,520195.55,127875,0,1218730.52,0,-63000.48,-666.41,-106464.94,4139093.67
2017-03-28,41694614.6,-5079035.51,37136573.53,407055.8,11908,-56816.08,50936.62,0,0,2200.38,0,643083.82,520180.4,127875,0,1234562.22,0,-63133.68,-666.41,-108041.76,4150985.27
2017-03-29,41740531.55,-5109499.42,37629433.13,148325.79,21275.88,-58257.94,50934.5,0,0,2200.38,0,425125.32,520165.25,127875,0,1231267.65,0,-71972.47,-666.41,-108954.53,3962772.63
2017-03-30,41952165.24,-5110153.42,37776405.13,97296.83,21268.4,-59728.7,50932.38,0,0,2200.38,0,530326.23,520150.11,127875,0,1237069.96,0,-74493.63,-666.41,-112953.93,4078463.28000001
2017-03-31,41956812.56,-5118137.96,37865799.6,970.350000000003,21260.92,-61057.99,50930.25,0,0,2200.38,0,531895.8,520134.96,127875,0,1234430.4,0,-74568.65,-666.41,-114365.72,4090042.61
2017-04-03,41984862.54,-5139290.24,37955488.24,-100803.27,-25244.49,-18912.17,51041.92,0,0,2200.38,0,1379925.9,528223.86,127875,0,353857.04,0,-74568.65,-666.41,-118725.31,4130177.57
2017-04-04,41965863.77,-6306427.87,37540319.84,-68250.04,-25251.97,-20356.43,51039.79,0,0,2200.38,0,1374914.71,528208.63,7673768.31,0,353603.72,0,-74568.65,-666.41,-120177.05,4493793.96999999
2017-04-05,41988372.78,-6306491.63,37892813.03,-78524.76,-25259.45,-21802.64,51037.1,0,0,2200.38,0,1375118.81,428193.38,7673768.31,0,134013.54,0,-74577.63,-666.41,-121639.72,4174084.51
2017-04-06,41989796.55,-6308500.49,37813016.1,-94595.72,-25266.93,-23248.69,51034.83,0,0,2200.38,0,1466535.39,428178.15,7673768.31,0,140468.95,0,-74577.63,-666.41,-123093.25,4271376.17
2017-04-07,41984608.24,-6319513.86,37931014.41,-177980.57,-25274.41,-24694.37,51032.56,0,0,2200.38,0,1464021.34,428162.92,7673768.31,0,93285.16,0,-74577.63,-666.41,-124546.41,4231574.4
2017-04-10,41994911.68,-6324599.65,38220009.02,-231692.22,10112.65,-29032.14,51025.75,0,0,2200.38,0,1238852.08,428117.21,7673768.31,0,91577.44,0,-109987.15,-666.41,-128906.64,4006594.88
2017-04-11,41997356.8,-6330452.89,38170616.9,-164716.12,10105.17,-30478.25,51023.48,0,0,2200.38,0,1621965.61,428101.98,98768.31,0,81164.11,0,-110010.42,-666.41,-130383.5,3991456.02
2017-04-12,42010795.77,-6332788.98,38209567.66,-191134.25,10097.69,-31925.8,51021.22,0,0,2200.38,0,1621046.77,428086.74,98768.31,0,81438.38,0,-110010.42,-666.41,-131838.53,3992362.36
2017-04-13,41994972.95,-6705710.59,38563510.37,-183946.77,10090.21,-33372.15,51018.95,0,0,2200.38,0,1312731.15,428071.51,98768.31,0,14652.37,0,-113831.05,-666.41,-137112.99,3615409.35
2017-04-18,42008223.88,-6694715.08,37680524.03,-51010.12,10052.76,-40606.23,51007.6,0,0,2200.38,0,1442504.71,427995.33,5373107.89,0,422161.86,0,-113836.03,-666.41,-144389.5,4378709.96999999
2017-04-19,42008395.21,-6678113,37647194.17,-21858.39,10045.28,-42053.33,51005.33,0,0,2200.38,0,1718040.48,427981.14,0,0,427072.6,0,-113836.03,-666.41,-145844.08,4383059.43
2017-04-20,41999313,-6657058.89,37633847.38,89481.79,15282.56,-43500.03,51003.07,0,-1.19999999999999,2200.38,0,1618286.09,427966.95,-1554.47,0,433954.69,0,-119081.83,-666.41,-147299.3,4275983.83
2017-04-21,42010342.21,-6675001.67,37794194.13,-77098.08,15275.08,-44947.77,51000.8,0,-0.01,2200.38,0,1620517.59,427952.76,-1554.47,0,432373.11,0,-119080.63,-666.41,-148753.32,4293246.16
2017-04-24,42013852.46,-6676588.36,37463756.32,287879.4,15252.62,-49289.19,50993.99,0,-0.01,2200.38,0,1631557.45,427910.18,-1554.47,0,440278.03,0,-119080.63,-666.41,-153117.2,4262216.74
2017-04-25,42017320.51,-6648534.29,37337137.23,416841.34,15245.14,-50736.68,50991.72,0,-0.01,2200.38,0,1637849.18,427896,-1554.47,0,452092.79,0,-119088.63,-666.41,-154580.17,4263341.94
2017-04-26,42042542.9,-6668420.78,37339960.49,308231.45,15237.66,-52186.23,50989.45,0,-0.01,2200.38,0,1747056.04,427881.81,-1554.47,0,462651.65,0,-119088.63,-666.41,-156037.2,4394350.96
2017-04-27,42046786.35,-6686561.59,37370527.31,280240.92,15230.18,-53635.16,50987.18,0,-0.01,2200.38,0,1747639.67,427867.61,-1554.47,0,460997.98,0,-119088.63,-666.41,-157493.61,4396018.11999999
2017-04-28,42057064.19,-6679439.83,37321449.54,317582.06,15222.7,-55084.74,50984.92,0,-0.01,2200.38,0,1753006.16,449223.14,-1526.63,0,459674.01,0,-121021.9,-666.41,-160883.94,4418032.59
2017-05-02,42088930.13,-6673770.1,37012659.02,343169.89,-24898.77,-20914.37,51039.22,0,-0.01,2200.38,0,2051767.77,449581.38,-1528.43,0,487099.87,0,-121021.9,-666.41,-166835.04,4733101.22
2017-05-03,42108500.98,-6669119.05,36997854.73,369981.04,-24906.25,-22427.58,51036.96,0,-0.01,2200.38,0,2051950.03,449566.96,-1528.88,0,-497979.93,0,-121021.9,-666.41,-168355.73,4740665.21
2017-05-04,42101108.31,-6640833.75,36902758.45,448837.48,-24913.73,-23939.88,51034.69,0,-0.01,2200.38,0,2064632.26,449552.54,-1529.33,0,509882.3,0,-121021.9,-666.41,-169875.51,4749512.38
2017-05-05,42105232.54,-6624659.39,36825759.7,533222.76,-24921.21,-25451.81,51033.55,0,-0.01,2200.38,0,2072673.82,449538.1,-1529.79,0,508885.08,0,-121021.9,-666.41,-171394.92,4746250.08
2017-05-09,42132917.73,-6636832.91,37099581.84,303596.55,-24951.18,-31502.25,51025.61,0,-0.01,2200.38,0,2074089.36,449480.41,-1531.6,0,469108.43,0,-121037.14,-666.41,-177490.57,4729739.34
2017-05-10,42146672.74,-6645102.9,37309055.32,249598.71,-24900.16,-33010.8,51023.63,0,-0.01,2200.38,0,2070368.16,449465.99,-1532.05,0,315426.89,0,-122010.31,-666.41,-179921.27,4588018.70999999
2017-05-11,42167055.64,-6645438.22,37316170.94,259231.37,-20231.76,-34522.23,51021.64,0,-0.01,2200.38,0,2072347.64,449451.58,-1532.5,0,322627.71,0,-127331.18,-666.41,-182085.17,4591653.33
2017-05-12,42160504.03,-6651197.89,37212270.99,384134.27,-20239.24,-36038.72,51019.66,0,-0.01,2200.38,0,2064926.54,449437.15,-1532.96,45000,311130.38,0,-127331.18,-666.41,-183609.14,4564098.77
2017-05-15,42186417.17,-6633804.54,37090080.47,504639.37,14264.18,-40582.1,51013.7,0,-0.01,2200.38,0,2081123.06,457043.89,-1534.31,44991.3,332257.08,0,-161857.06,-666.41,-188174.98,4591697.33
2017-05-16,42200974.29,-6611747.13,36891985.44,744931.04,14256.7,-42098.18,51011.72,0,-0.01,2200.38,0,2082202.34,457029.39,-1534.77,44988.4,330275.39,0,-161857.06,-666.41,-189698.54,4564057.81000001
2017-05-17,42173246.9,-6625587.45,37068355.37,877908,14249.22,-43611,51009.73,0,-0.01,2200.38,0,1971381.5,457014.88,-1535.22,44985.5,94109.67,0,-161857.06,-666.41,-191218.84,4226983.53
2017-05-18,42101243.94,-7088498.33,37456562.78,827674.55,14241.74,-45134.22,51007.74,0,-0.01,2200.38,0,1554729.14,457000.38,-1535.67,44982.6,97168.24,0,-161857.06,-666.41,-192749.54,3817006.61
2017-05-19,42123752.3,-7064343.28,37350497.49,964847.01,14234.26,-46650.26,51005.76,0,-0.01,2200.38,0,1559415.05,456985.88,-1536.12,44979.7,99499.43,0,-161863.7,-666.41,-194279.7,3808407.8
2017-05-22,42135272.46,-7045251.53,37341448.22,1073671.91,14211.8,-51188.23,50999.8,0,-0.01,2200.38,0,1564278.1,456942.38,-1537.48,44971,13057.65,0,-161863.7,-666.41,-198840.13,3720152.33000001
2017-05-23,43737514.95,-7042280.84,37836557.97,1039590.72,14204.32,-52882,50997.82,0,-0.01,2200.38,0,2976718.1,456927.88,-1537.93,44968.1,-292515.79,0,-161863.7,-666.41,-200541.38,4861366.26
2017-05-24,43703865.6,-7057920.69,38733908.59,949093.24,14196.84,-54583.2,50995.83,0,-0.01,2200.38,0,1854129,456913.37,-1538.39,99965.2,10400.87,0,-161863.7,-666.41,-202250.06,4020863.76999999
2017-05-26,43699721.19,-7105678.71,39150133.07,972701.6,14181.86,-57671.35,50991.86,0,-0.01,2200.38,0,1422958.01,456884.37,-1539.29,99952.31,6800.22,0,-161863.7,-666.41,-205353.19,3576886.52
2017-05-29,43695457.98,-7118141.13,39179501.37,947724.91,14159.4,-62316.94,50985.91,0,-0.01,2200.38,0,1412232.68,456840.88,-1540.66,99932.98,10392.26,0,-161911.7,-666.41,-210069.24,3568231.70000001
2017-05-30,43719557.66,-7124156.23,39203235.87,947406.53,14151.92,-63903.62,50983.92,0,-0.01,2200.38,0,1393742.01,456826.37,539.79,99926.54,32814.27,0,-162011.86,-666.41,-211763.56,3568915.26
2017-05-31,43692862.95,-7110845.16,37894178.08,1080640.01,14144.44,-65387.46,51048.3,0,-0.01,2200.38,0,1822378.09,457289.03,541.25,1e+05,858603.78,0,-162635.03,-666.41,-213878.05,4718044.86
2017-06-01,43716528.71,-7112086.85,37951455.53,1040235.73,-29873.44,-22950.86,51046.31,0,-0.01,2200.38,0,1823564.91,457274.53,541.25,99993.56,861337.9,0,-162635.03,-666.41,-215459.33,4724837.45000001
2017-06-02,43715717.69,-7677595.34,37886469.94,1147329.65,-29880.92,-24521.9,51044.33,0,-0.01,2200.38,0,1806006.36,457260.02,541.25,99987.11,850500.9,0,-162635.03,-666.41,-217037.85,4681918.10000001
2017-06-06,43726909.27,-7689065.61,38560679.95,1124870.38,-29910.89,-30808.23,51036.39,0,-0.01,2200.38,0,1510761.11,339045.46,541.25,99961.33,617027.78,0,-162643.33,-666.41,-223362.45,4041358.93999999
2017-06-07,43718926.77,-7684021.75,37919103.41,1108621.12,-29918.37,-32380.77,51034.4,0,-0.01,2200.38,0,2153078.35,339032.2,541.25,99954.89,624047.32,0,-162643.33,-666.41,-224942.47,4691202.24000001
2017-06-08,43711990.27,-7693197.01,37985679.86,1022648.34,-29925.85,-33950.64,51032.42,0,-0.01,2200.38,0,2153952.71,339018.92,541.25,99948.44,628083.17,0,-162643.33,-666.41,-226519.82,4703662.07
2017-06-09,43715568.15,-7702844.72,38212108.29,974813.2,-29933.33,-35520.19,51030.43,0,-0.01,2200.38,0,2154938.23,339005.66,541.25,99942,429478.39,0,-162643.33,-666.41,-228096.85,4528646.66
2017-06-12,43796412.54,-7697384.92,37327732.2,1019588.39,-29955.79,-40242.69,51024.48,0,-0.01,2200.38,0,2628286.79,741496.41,541.25,99922.67,432255.86,0,-162643.33,-666.41,-232841.81,5449091.95
2017-06-13,43797831.42,-7693781.25,37329679.16,1015884.86,-29963.27,-41822.98,51022.49,0,-0.01,2200.38,0,2631765.15,741483.14,541.25,99916.22,430837.95,0,-162643.33,-666.41,-234429.58,5452267.40000001
2017-06-14,43787031.27,-7694430.72,37205229.71,1180433.9,6217.8,-43420.9,51020.51,0,-0.01,2200.38,0,-21275437.05,2571291.88,541.25,5734239.78,24351437.01,0,-205940.87,-666.41,-243143.97,5401367.66
2017-06-15,43802890.76,-7707871.08,37420117.79,-236717.65,10451.86,-45006.22,200338.52,0,-0.01,2200.38,0,3680651.83,741452.77,541.25,99903.33,437917.31,0,-207133.53,-666.41,-241687.89,6619490.62
2017-06-16,43799030.47,-7700244.05,37320801.52,-143073.59,10911.04,-46581.85,200330.73,0,-0.01,2200.38,0,3692438.86,741435.3,541.25,99896.89,439497.48,0,-207133.53,-666.41,-242804.34,6621302.54
2017-06-19,43815086.56,-7699542.54,37377620.17,-204683.08,12903.8,-51322.21,200307.35,0,-0.01,2200.38,0,3704824.03,741382.88,541.25,99877.56,448363.58,0,-209148.75,-666.41,-247567.16,6642149.46999999
2017-06-20,43780829.2,-7723116.74,38335244.5,-265547.24,14956.51,-52884.81,200299.56,0,-0.01,2200.38,0,3070387.55,741365.4,541.25,99871.11,119202.53,0,-212565.03,-666.41,-250493.33,5711131.94
2017-06-21,43729176.89,-7714852.91,39151653.68,-240446.48,15379.16,-54453.29,200291.77,0,-0.01,2200.38,0,2967588.62,163176.25,541.25,99864.67,-1024613.71,0,-212995.16,-666.41,-252069.29,4817969.68999999
2017-06-22,43699472.78,-7712020.91,39101184.49,-213523.2,15371.68,-56023.25,200283.98,0,-0.01,2200.38,0,2965954,163158.78,541.25,99858.22,-24626.55,0,-212995.16,-666.41,-253646.73,4811811.49
2017-06-26,43582859.65,-7701320.03,39234754.75,-136008.8,15341.71,-62343.14,200252.81,0,-0.01,2200.38,0,2563195.56,163110.06,541.25,99832.44,73546.72,0,-212995.16,-666.41,-259996.59,4484113.7
2017-06-27,43575515.47,-7637109.67,38501460.24,34788.48,15334.23,-63900.56,200245.01,0,-0.01,2200.38,0,2684862.72,382766.31,541.25,99826,301560.09,0,-212995.16,-666.41,-261561.49,5039266.75
2017-06-28,43554672.07,-7610049.09,38675345.52,172111.69,15326.75,-65484.07,200237.22,0,-0.01,2200.38,0,2364192.66,382755.89,541.25,99819.56,303892.16,0,-212995.16,-666.41,-263152.48,4707214.86
2017-06-29,43532551.01,-7559876.83,38521574.4,284925.68,15319.27,-67053.05,200229.43,0,-0.01,2200.38,0,2385582.75,382745.48,541.25,99813.11,315608.14,0,-213011.16,-666.41,-264744.94,4726050.93
2017-06-30,43518304.9,-7554560.94,38535363.84,241826.3,15311.79,-68649.4,200368.3,0,-0.01,2200.38,0,2390343.4,383158.38,541.25,1e+05,324341.07,0,-213796.52,-666.41,-267134.13,4741114.76000001
2017-07-03,43541193.24,-7552319.68,38662537.63,169969.7,-34183.98,-23875.9,200344.92,0,-0.01,2200.38,0,2177067.68,383117.2,541.25,99980.67,527846.34,0,-213796.52,-666.41,-271856.4,4708685.90999999
2017-07-04,43546444.86,-7561518.76,39101054.9,136134.46,-34191.46,-25440.78,200337.13,0,-0.01,2200.38,0,1970164.81,383103.47,541.25,99974.22,307627.45,0,-213796.52,-666.41,-273428.76,4309255.5
2017-07-05,43527615.73,-7571781.81,39520577.27,93434.89,-34198.94,-27000.44,200327.11,0,8729.16000000001,2200.38,0,1768391.14,283070.2,541.25,99965.56,204802.21,0,-213796.52,-666.41,-274995.9,3913603.57
2017-07-06,43464868.2,-7519276.44,39732074.16,241164.07,-31733.66,-28561.07,200318.76,0,8729.16000000001,2200.38,0,1423221.04,283056.45,541.25,99958.56,140466.85,0,-219559.58,-666.41,-279854.31,3491629.96999999
2017-07-07,43416342.2,-7522257.6,39701688.48,221699.97,-31741.14,-30126.49,200310.42,0,8729.16,2200.38,0,1420702.16,283042.69,541.25,99951.56,144665.67,0,-219559.58,-666.41,-281427.21,3492953.75000001
2017-07-10,43429970.32,-7535853.36,39740071.04,214637.76,-31763.6,-34815.71,200285.37,0,8728.43,2200.38,0,1413954.9,283004.59,541.25,99930.56,137606.47,0,-219559.58,-666.41,-286138.89,3475261.52
2017-07-11,43420051.18,-7524015.85,39671574.35,278256.28,-31771.08,-36376.3,200277.02,0,8728.19,2200.38,0,1419442.11,282991.88,541.25,99923.56,134788.25,0,-219559.58,-666.41,-287706.96,3470220.55
2017-07-12,43479062.8,-7544802.47,39750282.65,267192.26,-31778.56,-37947.43,200268.67,0,8727.95,2200.38,0,1407529.4,282979.19,541.25,99916.56,137720.41,0,-219559.58,-666.41,-289285.57,3461587.89
2017-07-13,42850000.17,-7541706.93,39551042.28,225415.42,-31786.04,-39470.32,200260.32,0,8727.71,2200.38,0,1012959.55,282966.48,541.25,99909.56,140995.76,0,-219559.58,-666.41,-290815.94,3073542.47
2017-07-17,42871446.85,-7533128.1,39438895.46,326499.15,-31816.01,-45694.17,200226.93,0,8726.74,2200.38,0,1033481.31,282915.67,541.25,99881.56,171666.02,0,-219559.58,-666.41,-297069.76,3106052.24
2017-07-18,42799869.21,-7516359.11,39224422.78,547983.75,4097.55,-47225.63,200218.58,0,8726.49,2200.38,0,986077.49,282902.98,541.25,99874.56,162484.33,0,-255480.62,-666.41,-298608.7,3027462.68
2017-07-19,42559649.71,-7537698.16,39303497.36,417821.96,9530.02,-48777.24,200210.23,0,8726.25,2200.38,0,703297.01,282890.27,541.25,99867.56,257295.45,0,-260942.08,-1332.82,-300189.3,2838330.39
2017-07-20,42547760.57,-7506809.13,38879315.28,652073.65,9522.54,-50249.9,200201.88,0,8726.01,2200.38,0,903204.36,282877.58,541.25,99860.56,262813.07,0,-260942.08,-1332.82,-301669.44,3016371.64000001
2017-07-21,42540011.29,-7516329.18,38849380.26,693996.84,9515.06,-51785.26,200193.53,0,8725.77,2200.38,0,896820.7,282864.87,541.25,99853.56,255303.1,0,-260942.08,-1332.82,-303212.28,2996634.19
2017-07-24,42561406.3,-7517872.37,38905179.39,655342.34,9492.6,-56429.29,200168.49,0,8725.04,2200.38,0,894991.74,282826.77,541.25,99832.56,262492.47,0,-260942.08,-1332.82,-307878.77,3000884.57
2017-07-25,42573447.4,-7483443.96,38858648.9,689794.11,9485.12,-57961.54,200160.14,0,8724.8,2200.38,0,909385.33,282814.07,541.25,99825.56,279826.26,0,-260942.08,-1332.82,-309418.5,3025004.39
2017-07-26,42639267.04,-7506678.27,38983666.54,633303,9477.64,-59494.37,200151.79,0,8724.55,2200.38,0,910771.93,282801.37,541.25,99818.56,-729430.56,0,-260942.08,-1332.82,-310958.81,3022297.50000001
2017-07-27,42657191.39,-7500065.26,38856339.46,696711.07,9470.16,-61029.35,200143.44,0,8724.31,2200.38,0,995179.74,282788.67,541.25,99811.56,276184.24,0,-260942.08,-1332.82,-312501.27,3104140.86
2017-07-28,42630462.02,-7478645.74,38674280.54,848901.84,9462.68,-62576.43,200135.09,0,202988.24,2200.38,0,847668.56,282775.96,541.25,99804.56,272424.18,0,-260942.08,-1332.82,-314055.83,3107279.64
2017-07-31,42630878.8,-7464023.79,38299422.75,914256.95,9440.22,-67123.46,200368.3,0,202987.27,2200.38,0,960989.34,283138.94,541.25,1e+05,518070.81,0,-261366.66,-1332.82,-319049.9,3417199.1
2017-08-01,42635577.39,-7481431.03,38075613.96,944164.24,-34960.54,-24270.74,200359.95,0,202987.03,2200.38,0,946881.69,389536.66,541.25,99993,634556.21,0,-261366.66,-1332.82,-320597.94,3615799.19
2017-08-02,42636717.21,-7466157.57,37954051.25,1033364.88,-34968.02,-25810.79,200351.6,0,202986.79,2200.38,0,960897.72,389523.9,541.25,99986,675938.74,0,-262603.57,-1332.82,-323382.38,3649301.08
2017-08-03,42647788.56,-7471961.92,37922188.14,1088024.3,-34975.5,-27352.73,200342.7,0,202981.15,2200.38,0,955490.53,389511.19,541.25,99978.67,183437.78,0,-262603.57,-1332.82,-324931.8,3637576.12
2017-08-04,42691944.56,-7497105.07,37698503.29,868526.95,-34982.98,-28897.24,200334.07,0,202975.51,2200.38,0,964399.43,389497.4,541.25,99971.5,715104.3,0,-262603.57,-1332.82,-326483.79,4124914.32
2017-08-07,42689872.19,-7490783.3,37636664.09,952061.35,-35005.44,-33517.5,200308.19,0,202958.6,2200.38,0,961078.05,389456.02,541.25,99950,712260.5,0,-262603.57,-1332.82,-331126.51,4101146.74999999
2017-08-08,42707693.3,-7499283.85,37654717.73,848798.68,-35012.92,-35064.41,200299.56,0,202952.96,2200.38,0,862725.48,389442.22,541.25,99942.83,933621.44,0,-262603.57,-1332.82,-332680.9,4204176.89
2017-08-09,42645488.46,-7519195.66,37532078.03,847715.25,-35020.4,-36598.02,200290.94,0,202947.32,2200.38,0,747371.41,389428.42,541.25,99935.67,1142011.21,0,-262603.57,-1332.82,-334221.99,4265695.18000001
2017-08-10,42603928,-8182260.49,37490449.83,858391.85,-35027.88,-38136.96,200282.31,0,202941.68,2200.38,0,744100.98,389414.63,541.25,99928.5,1137239.63,0,-262603.57,-1332.82,-335768.41,4255086.32
2017-08-11,42532574.35,-8186930.69,37609668.37,941352.35,-35035.36,-39679.13,200273.68,0,202936.04,2200.38,0,525581.95,389400.84,541.25,99921.33,1090895.2,0,-262606.77,-1332.82,-337321.26,3981553.63
2017-08-14,42577819.51,-8176198.49,38528297.13,923287.64,-35057.82,-44312.99,200247.8,0,202919.13,2200.38,0,531727.97,-12921.38,541.25,99899.83,601858.63,0,-262606.77,-1332.82,-341977.58,3126234.74
2017-08-16,42622547.93,-8187781.71,38333778.61,789223.17,-35072.8,-47393.56,200230.55,0,202907.85,2200.38,0,827911.16,-7448.96,541.25,99885.5,665905.04,0,-262606.77,-1332.82,-345073.13,3499546.15
2017-08-17,42602742.72,-8185938.79,38353359.46,852446.22,-35080.28,-48923.42,200221.92,0,202902.21,2200.38,0,824308.75,-7388.81,541.25,99878.33,559812.54,0,-262606.77,-1332.82,-346610.47,3396937.04
2017-08-18,42565775.32,-8192472.51,38310735.54,869960.93,-35087.76,-50467.11,200213.29,0,202896.57,2200.38,0,816366.32,-7389.78,541.25,99871.17,558876.11,0,-262606.77,-1332.82,-348161.64,3385078.85
2017-08-21,42558598.18,-8178825.58,38388167.92,985315.14,-35110.22,-55091.67,208187.41,0,202879.66,2200.38,0,814029.67,-7392.67,541.25,99849.67,342961.1,0,-262606.77,-1332.82,-352808.66,3185115.12
2017-08-22,42585330.33,-8186760.23,38330107.73,898028.59,8487.16,-56637.19,208178.44,0,202874.02,2200.38,0,616251.45,-7393.63,541.25,99842.5,267964.95,0,-306120.25,-1332.82,-354270.28,3357194.01
2017-08-23,42565365.16,-8190630.64,38432487.76,997251.16,8479.68,-58162.82,208169.47,0,202868.38,2200.38,0,499093.49,2645.02999999999,541.25,99835.33,152975.2,0,-309491.04,-1332.82,-359174.18,3135626.24000001
2017-08-24,42576910.13,-8186204.45,38461233.7,973094.16,8472.2,-59707.61,208160.5,0,202862.74,2200.38,0,500288.58,2613.51,541.25,99828.17,159996.38,0,-310920.93,-1332.82,-362156.34,3142582.27
2017-08-25,42570571.33,-8172653.11,38005295.8,1079758.53,24220.08,-61245.61,208151.52,0,202857.1,2200.38,0,500410.15,2612.97,541.25,99821,585793.45,0,-325967.53,-1332.82,-362993.06,3485517
2017-08-28,42552013.47,-8159257.78,37872092.02,1225193.29,24197.62,-65870.79,208124.61,0,202840.19,2200.38,0,494546.42,2612.29,541.25,99799.5,588325.73,0,-325967.53,-1332.82,-367640.7,3454728.16
2017-08-29,42517794.37,-8717834.24,35666734.22,1346289.65,24190.14,-67411.52,208115.64,0,202834.55,2200.38,0,1030188.11,221002.47,541.25,57277.2600000002,2155074.08,0,-325967.53,-1332.82,-369188.91,5504770.50000001
2017-08-30,42576035.06,-8739994.61,35761797.91,1153091.3,24182.66,-68973.09,208106.67,0,202828.91,2200.38,0,1037027.51,319318.61,541.25,57270.1000000002,2159595.43,0,-326128.11,-1332.82,-370918.54,5661145.85000001
2017-08-31,42615588.25,-8751233.55,35839700.58,1108482.38,24175.18,-70405.01,208368.3,0,202817.87,2200.38,0,1038494.24,319540.71,541.25,57484.93,2154265.58,0,-326249.82,-1332.82,-372479.65,5667405.28999999
2017-09-01,42642099.22,-8740999.41,35868994.76,1075593.77,-19952.57,-27836.2,208359.33,0,202812.24,2200.38,0,1043007.1,319528.67,541.25,57480.81,2178084.78,0,-326249.82,-1332.82,-374038.59,5697510.68999999
2017-09-04,42635228.87,-8735570.78,35827835.09,1133529.49,-19975.03,-32481.99,208332.41,0,202795.33,2200.38,0,1038665.64,319489.48,541.25,57468.45,2178135.35,0,-327494.22,-1332.82,-379951.24,5673864.28999999
2017-09-05,42641550.83,-8763919.33,35301148.51,1139486.23,-19982.51,-34032.6,208322.29,0,202789.7,2200.38,0,1238935.03,319476.38,541.25,57464.46,2571092.57,0,-327494.22,-1332.82,-381509.33,6200916.09
